,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
59093,PsWKAgrEbmh3gjFa7GbBUg,X4LR3lk2tHq9O1t-SHyTXA,5,"ended up being here longer than expected so i ventured to the lobby for starbucks and then to the cafe on the 3rd floor.  bunless burger and fries.  all cooked fresh and the burger is flame grilled.  delicious and inexpensive! $5 burger and $1 fries.  

now onto the nursing staff... i'm impressed with their care for not only the patient but the family as well.  covid is making it difficult, and they are short staffed, but they are making it work as a team.  the nurses have made this event a little less painful.   all of them have been caring, compassionate and loving.  i couldn't do their job!!  thank you all!!",Kirsten K.,2020-06-28,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=X4LR3lk2tHq9O1t-SHyTXA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59094,PsWKAgrEbmh3gjFa7GbBUg,5vKeG4HeRW8lfwlj8boxYw,5,"as a seasoned health care professional, i can spot incompetence, laziness or lack of empathy a mile away. i didn't find any of the above at pomerado hospital. in fact, quite the contrary. the doctors, nurses, ancillary staff, and every professional who took care of mom were absolutely outstanding. i could not have been more impressed. they nailed her diagnosis, missed nothing and expedited the right treatment in the most compassionate way. cheryl and dr. marzack in the er, dr. baswani, catherine, n.p. and ashley, rn on 4 east and others were literal life savers. sam at the front door? a ++. they epitomize excellence in clinical medicine. god bless them all. we will be forever grateful. don't be afraid to seek treatment at this hospital. it is extremely clean and they are very careful. mom is 91 so we were afraid to take her in because of covid, but it was perfectly fine and she is so much better now! thank you, palomar hospital!",Dana C.,2020-04-25,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=5vKeG4HeRW8lfwlj8boxYw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59096,PsWKAgrEbmh3gjFa7GbBUg,lVOHWkR3xANal3TYF8D_-A,1,"if i could give negative stars i would. every experience i have had at this hospital is atrocious.

my daughter spiked a high fever (above 104) with a slight cough, lethargy, loss of appetite, drooling, stomach pain, bloat and gas. we brought her in to the hospital since it was 1am and we were frightened it might be something serious.

they put us in the covid area and quarantined us. the doctor barely looked at her. checked her ears and mouth and vitals and sent us on our way! no covid test, no urine analysis.. she didn't even exam my child's abdominal or body at all.

how is this standard practice!? this place is employed by clowns.",Stephany D.,2020-05-30,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=lVOHWkR3xANal3TYF8D_-A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59104,PsWKAgrEbmh3gjFa7GbBUg,e0akFtAkbfs0XmfHT7N42g,1,"such an incompetent hospital! i went in about 3 weeks ago to er because i had covid-19 symptoms, they rufused to test me because i didn't have a fever, tested me for the flu (which came back negative) and told me i was good to go back to work 2 days later. 

guess what? after spreading it to my entire household, my brother went into er with severe symptoms and tested positive for the coronavirus. great job guys, your incompetence not only gave my entire family coronavirus, but i almost went back to work and infected more people as well! thankfully my common sense told me i shouldn't go even though the nurses and doctors said it was fine. 

fast forward 2 weeks and i get a bill of $1,500 for my er visit where they did practically nothing. i will definitely be disputing that.

if you want an emergency room where nothing gets done after waiting 4 hrs and where they have incompetent workers, then get charged over $1,500- come here! otherwise, beware for the sake of your health and family's health. luckily my parents and brother are recovering but it anything would have happened the blood would be on this hospital's hands!!",Rick L.,2020-03-31,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=e0akFtAkbfs0XmfHT7N42g&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59115,PsWKAgrEbmh3gjFa7GbBUg,EOrs_YLrkwoRryd1Ayfu0A,1,"this place is a joke. my 1 1/2 year old son went in because he had a seizure due to a high fever. paramedics said to keep his clothes off to keep him cool. they stuck my wife in a hall way with small dividers separating her from people that were actually coughing. my son had no other symptoms, so where is the logic putting a small child that just had a seizure in a hall way with people coughing. not to mention there was no safety/ sanitation procedure in place. so we left and went to children's. if your going to quarantine people you should do so by level of risk. the. you have the audacity  to call and tell us that you could neither confirm nor deny that anyone tested positive for covid and if we wanted to get tested you would expedite testing!!! so we were concerned about covid before and now even more so with your lack of sanitation and common sense. i will never go to this place again. do not bring your children here. it's sad when other medical professionals can agree that your a joke.",Francisco M.,2020-06-26,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=EOrs_YLrkwoRryd1Ayfu0A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59116,PsWKAgrEbmh3gjFa7GbBUg,CWJ6pxCX8TRz7-vj4eHLOw,1,"my son had spiked a fever and had a febrile seizure a couple nights ago. i've never experienced that with any of my other children before, so i was terrified. we called paramedics and they told us we can take him to the hospital since it's 5 minutes from our house and they felt he was okay, just maybe have him monitored. when i arrived i checked him in and told them what happened, and since he had a fever they said they needed to rule out covid so they sent us to the designated area for people displaying covid symptoms, which is a little hall with chairs along the wall and small barriers between them that really aren't protecting you from anything. i stood there carrying my frightened son (who was only in a diaper as the paramedics said we should keep him that way to help cool him- and won't wear a mask because he's 1 and a half) for well over an hour around three coughing adults. i was told 3 times within that time frame that my son had a room and they were coming to get us. i ended up walking out of there and driving all the way to children's where he was seen much faster. oh, he was negative for covid there. so thank you for potentially exposing my baby and myself and having absolutely no compassion.",Alex M.,2020-06-25,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=CWJ6pxCX8TRz7-vj4eHLOw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
59131,PsWKAgrEbmh3gjFa7GbBUg,IOGNQX14L5CIQcT4xAgHlA,1,"probably by far the worst er experience my husband and i have ever been through. my husband broke his leg and so we took him to this nice looking hospital thinking it would be better than tri-city hospital, boy were we wrong. i took him there at 1 pm, i couldn't stay with him because of the corona virus, so i waited in the car, he had to wait until 7 pm to see the dr. and get his leg taken care of, meanwhile he was freezing, thirsty, hungry and in an extreme amount of pain and no one would help him, do not go to this er/hospital unless you like waiting forever and want to suffer!!! we will never go back!
update---my husband just went to a specialist, the diagnosis that the dr. at the er gave him was totally wrong!! first off he would not take x-rays or an mri, he told my husband that he had a broken knee cap and that there was nothing that they could do, when in fact, he tore all the ligaments in his knee and needs surgery! do not go to this hospital! they don't care or know what they're doing!",Sheryl D.,2020-05-10,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&hrid=IOGNQX14L5CIQcT4xAgHlA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Palomar Medical Center,False,449,2.5,2020-06-28T12:35:26,14422815000.0,https://www.palomarhealth.org,https://www.yelp.com/biz/palomar-medical-center-escondido-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2185 Citracado Pkwy,Escondido,CA,US,92029.0,,,Hospitals,,,,,
60048,weZcfgu8qrlA1d2qOSdYhw,omhgbQX0IcQ_H4adWK0VJQ,3,"historically i've had no issues with this facility. 
my apouse required an mri. she has mobility problems (uses walker), short-term memory issues, as well as aphasia (speech/comprehension) problems. i assisted her in the completion of required documentation and was then told i needed to leave due to current virus concerns.
upon making the appointment , i explained the issues and my desire to be with my spouse in order to assist her and was told to merely explain this upon arrival.
i noted a similar ocurrence with another couple while there.
i am fully aware and agree with all reasonable precautions due to the virus situation, however caregivers should not be required to leave the presence of a spouse.
need to look at this unnecessary issue.",Charles B.,2020-04-06,https://www.yelp.com/biz/melbourne-regional-medical-center-melbourne?adjust_creative=upenn&hrid=omhgbQX0IcQ_H4adWK0VJQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Melbourne Regional Medical Center,False,9,3.0,2020-04-06T06:23:36,13217521200.0,,https://www.yelp.com/biz/melbourne-regional-medical-center-melbourne?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,250 N Wickham Rd,Melbourne,FL,US,32935.0,,,Hospitals,Medical Centers,,,,
83964,NpLrHH6RD_oTHZXoWdDhLQ,1d-MetHw_EwBg3jSJsYZiw,5,"i wanted to take a few minutes to say thank you to the whole banner thunderbird staff. let me start off by saying, i was incredibly nervous, as it was my first time being admitted, having an iv and being put under. and, with covid, doing it without a visitor. 

it started the day before with an extremely informative phone call from admissions asking questions and giving great direction on where to go surgery day.

i checked in, sat a few moments in the waiting room then was checked in. i was escorted back to another waiting room by a gentleman, wish i could remember his name! but he was so pleasant, singing and dancing through the halls. 

i was then brought back to prep, where i was with lizette. she was amazing to say the least. extremely gentle, comforting and communicative, always letting me know what was going on. for my first iv experience, she made it essentially painless. i then met with the anesthesiologist, wish i got his name. very helpful and friendly. then, cody came in, the surgical nurse. she was also very assuring and kind. dr. matlock was also very kind, as always! she was assuring through the whole process, even before surgery day. takes the time to answer any questions and you never feel rushed speaking with her. lastly, after surgery, i woke up to sandra and michelle. i dont recall meeting sandra before, i think she was in the or? mustve been the anesthesia! michelle though, i cant say enough about her! so sweet and caring when i woke up. got me whatever i asked for and was willing to be there with me the whole time til i felt comfortable getting up. 

all in all, a great experience in a weird time we are in. the hospital was organized, cautious and still very caring. thank you for easing the mind of this big baby! :)",Sandra L.,2020-05-13,https://www.yelp.com/biz/banner-thunderbird-medical-center-glendale-2?adjust_creative=upenn&hrid=1d-MetHw_EwBg3jSJsYZiw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Banner Thunderbird Medical Center,False,208,2.0,2020-06-27T22:34:39,16028655555.0,http://www.BannerHealth.com/Thunderbird,https://www.yelp.com/biz/banner-thunderbird-medical-center-glendale-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5555 W Thunderbird Rd,Glendale,AZ,US,85306.0,,,Hospitals,,,,,
83965,NpLrHH6RD_oTHZXoWdDhLQ,obt6TDvPLq-ZBbRaKD4upA,5,"i wanted to share my experience with the hospital that helped my wife give birth to my baby. once we entered the hospital for delivery, i did not know what to expect. with covid 19 they will hand you a mask, greet you with a smile and walk you to labor and delivery department. at the labor and delivery department you start finding out these amazing nurses and doctors who not only go out of their ways to help you and assist you in any possible way but to make you feel comfortable and safe. the biggest moment in the woman's life is to give birth and the best moment in the dads life is to see the baby healthy. i won't go in details and mention names because each and every individual from doctors, nurses, cleaning crew helped comfort and assisted to take care of my child. the amount of passion, love, respect, attention to details at this hospital is enormous. the blew my mind how powerful this team is, i can say they are angels from heaven. the amount of care they offered my family is beyond, you cannot put money on that and you cannot pay them back for the service they did to help with everything. 
i know most people share only the negative reviews, but it is very unfair to such an amazing hospital to have any single bad review. 
i wrote my review and honestly it is short to thank each and every department that helped. 
god bless each and every single person that works in the medical field who puts their lives on the line to save others. can't thank you enough",Joseph A.,2020-04-21,https://www.yelp.com/biz/banner-thunderbird-medical-center-glendale-2?adjust_creative=upenn&hrid=obt6TDvPLq-ZBbRaKD4upA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Banner Thunderbird Medical Center,False,208,2.0,2020-06-27T22:34:39,16028655555.0,http://www.BannerHealth.com/Thunderbird,https://www.yelp.com/biz/banner-thunderbird-medical-center-glendale-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5555 W Thunderbird Rd,Glendale,AZ,US,85306.0,,,Hospitals,,,,,
