,dominant_topic,topic_keywords,doc_count_all,doc_pct_all,doc_count_t1,doc_pct_t1,doc_count_t2,doc_pct_t2,doc_count_diff,doc_pct_diff
0,0.0,"surgery, make, feel, good, baby, procedure, experience, time, team, meet",920,0.08519307343272525,46,0.037186742118027485,874,0.09140347207697135,828,145.79585860698597
1,1.0,"nurse, hospital, doctor, day, give, symptom, home, virus, mom, hour",1203,0.11139920362996573,275,0.2223120452708165,928,0.09705082618699017,653,-56.34477382061569
2,2.0,"call, test, insurance, day, pay, result, receive, phone, send, charge",1177,0.1089915732938235,94,0.07599029911075182,1083,0.11326082409537754,989,49.046424899980856
3,3.0,"people, review, place, bad, talk, give, rude, make, treat, leave",723,0.06695064357810908,87,0.07033144704931285,636,0.06651328174022171,549,-5.42881665212154
4,4.0,"store, order, prescription, pharmacy, employee, customer, time, line, location, manager",1226,0.11352903046578387,121,0.09781729991915926,1105,0.11556159799205187,984,18.14024521997369
5,5.0,"mask, room, wait, people, wear, walk, check, hand, place, sit",1252,0.1159366608019261,166,0.13419563459983833,1086,0.11357456599037859,920,-15.366422813193791
6,6.0,"appointment, time, office, call, doctor, minute, wait, make, hour, schedule",962,0.0890823224372627,99,0.08003233629749394,863,0.09025308512863418,764,12.770774044566139
7,7.0,"care, patient, staff, covid, medical, visit, facility, health, concern, practice",1011,0.09361977960922307,67,0.054163298302344384,944,0.09872411629366241,877,82.27124157501552
8,8.0,"year, pain, work, doctor, issue, back, week, month, find, medication",867,0.08028521159366608,95,0.07679870654810024,772,0.0807362476469358,677,5.127092988694295
9,9.0,"feel, great, good, experience, make, friendly, place, time, nice, service",1458,0.1350125011575146,187,0.15117219078415522,1271,0.1329219828487764,1084,-12.072463751905667
