,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
0,0.044753086419753084,0.025205761316872428,0.051954732510288065,0.02726337448559671,0.06430041152263374,0.05298353909465021,0.12705761316872427,0.03960905349794239,0.06944444444444445,0.03960905349794239,0.07561728395061729,0.07664609053497942,0.035493827160493825,0.05092592592592592,0.02726337448559671,0.03960905349794239,0.041666666666666664,0.029320987654320986,0.030349794238683128,0.05092592592592592
1,0.04330943847072879,0.020011947431302267,0.03136200716845877,0.02837514934289127,0.24163679808841093,0.030167264038231775,0.11857825567502984,0.040919952210274786,0.034946236559139775,0.048088410991636785,0.03673835125448028,0.048088410991636785,0.033751493428912774,0.017025089605734765,0.055854241338112294,0.03434886499402628,0.04151732377538828,0.030167264038231775,0.030167264038231775,0.034946236559139775
2,0.06412529550827423,0.016843971631205674,0.0398936170212766,0.016252955082742316,0.1527777777777778,0.04343971631205674,0.08481087470449172,0.06294326241134751,0.041075650118203307,0.0357565011820331,0.05644208037825059,0.07476359338061465,0.03102836879432624,0.06530732860520094,0.03871158392434988,0.01802600472813239,0.06235224586288416,0.016252955082742316,0.026891252955082743,0.05230496453900709
3,0.03727144866385373,0.03164556962025317,0.04149085794655415,0.03164556962025317,0.0808720112517581,0.034458509142053444,0.05977496483825598,0.08649789029535865,0.051336146272855133,0.03164556962025317,0.035864978902953586,0.056962025316455694,0.04992967651195499,0.06962025316455696,0.034458509142053444,0.03164556962025317,0.03867791842475387,0.08931082981715893,0.04571026722925457,0.06118143459915612
4,0.06502525252525251,0.06123737373737372,0.056186868686868674,0.03093434343434343,0.06628787878787877,0.03345959595959595,0.0688131313131313,0.04356060606060606,0.051136363636363626,0.056186868686868674,0.03219696969696969,0.06755050505050504,0.04103535353535353,0.038510101010101,0.05997474747474746,0.0284090909090909,0.0284090909090909,0.05997474747474746,0.03472222222222222,0.07638888888888888
5,0.0481859410430839,0.0391156462585034,0.10147392290249434,0.04365079365079365,0.10714285714285714,0.041383219954648526,0.040249433106575964,0.0481859410430839,0.04931972789115646,0.03458049886621315,0.025510204081632654,0.11961451247165533,0.0481859410430839,0.036848072562358274,0.0391156462585034,0.026643990929705215,0.0391156462585034,0.031179138321995464,0.03344671201814059,0.04705215419501134
6,0.05655655655655656,0.04254254254254254,0.04454454454454455,0.03453453453453453,0.12862862862862862,0.026526526526526525,0.032532532532532535,0.04454454454454455,0.059559559559559556,0.06556556556556556,0.03053053053053053,0.04154154154154154,0.14564564564564564,0.032532532532532535,0.03853853853853854,0.05555555555555555,0.02252252252252252,0.028528528528528527,0.03153153153153153,0.03753753753753754
7,0.08406432748538012,0.05921052631578947,0.03289473684210526,0.04751461988304093,0.06505847953216375,0.041666666666666664,0.05921052631578947,0.03289473684210526,0.05043859649122807,0.03728070175438596,0.03289473684210526,0.06359649122807018,0.09137426900584796,0.03874269005847953,0.0533625730994152,0.03289473684210526,0.03435672514619883,0.0445906432748538,0.046052631578947366,0.051900584795321635
8,0.04375,0.03125,0.06041666666666667,0.034027777777777775,0.06041666666666667,0.05763888888888889,0.03819444444444445,0.08263888888888889,0.03680555555555556,0.050694444444444445,0.050694444444444445,0.050694444444444445,0.09097222222222222,0.035416666666666666,0.05625,0.04236111111111111,0.03680555555555556,0.05347222222222222,0.04791666666666667,0.03958333333333333
9,0.05555555555555555,0.04106280193236715,0.05394524959742351,0.05555555555555555,0.07326892109500806,0.06843800322061191,0.04750402576489533,0.04428341384863124,0.03784219001610306,0.05233494363929147,0.036231884057971016,0.0426731078904992,0.04911433172302738,0.036231884057971016,0.06360708534621579,0.036231884057971016,0.04106280193236715,0.04750402576489533,0.050724637681159424,0.06682769726247988
10,0.03132387706855792,0.026595744680851068,0.037234042553191495,0.030141843971631208,0.16016548463356978,0.06205673758865249,0.05141843971631206,0.09988179669030735,0.036052009456264786,0.026595744680851068,0.02777777777777778,0.03132387706855792,0.09751773049645392,0.046690307328605206,0.033687943262411355,0.026595744680851068,0.037234042553191495,0.03132387706855792,0.033687943262411355,0.07269503546099292
11,0.020888888888888884,0.0591111111111111,0.0982222222222222,0.02355555555555555,0.0982222222222222,0.0511111111111111,0.09644444444444442,0.1053333333333333,0.027111111111111103,0.021777777777777774,0.021777777777777774,0.02444444444444444,0.07777777777777777,0.041333333333333326,0.053777777777777765,0.033333333333333326,0.04311111111111111,0.025333333333333326,0.053777777777777765,0.02355555555555555
12,0.03731343283582089,0.06550580431177445,0.03897180762852405,0.03897180762852405,0.04560530679933665,0.03731343283582089,0.06218905472636816,0.03731343283582089,0.03731343283582089,0.0505804311774461,0.0406301824212272,0.03897180762852405,0.08540630182421227,0.03731343283582089,0.03897180762852405,0.08872305140961857,0.09203980099502487,0.03897180762852405,0.0505804311774461,0.03731343283582089
13,0.05006858710562413,0.051440329218106984,0.04320987654320987,0.040466392318244164,0.07201646090534979,0.048696844993141274,0.052812071330589835,0.03497942386831275,0.0336076817558299,0.040466392318244164,0.0336076817558299,0.052812071330589835,0.06652949245541837,0.03223593964334704,0.06927297668038407,0.0802469135802469,0.05555555555555554,0.03909465020576131,0.05555555555555554,0.04732510288065842
14,0.030246913580246913,0.037654320987654324,0.037654320987654324,0.043827160493827164,0.11790123456790123,0.029012345679012345,0.04876543209876543,0.029012345679012345,0.030246913580246913,0.03641975308641975,0.0808641975308642,0.033950617283950615,0.09444444444444444,0.03148148148148148,0.046296296296296294,0.08456790123456791,0.029012345679012345,0.037654320987654324,0.08333333333333333,0.037654320987654324
15,0.01628352490421456,0.03352490421455939,0.030332056194125167,0.020114942528735635,0.2640485312899107,0.020114942528735635,0.06800766283524906,0.017560664112388255,0.04246487867177523,0.020114942528735635,0.01628352490421456,0.057790549169859526,0.06034482758620691,0.01947637292464879,0.11334610472541509,0.03735632183908047,0.03607918263090677,0.015644955300127716,0.03991060025542785,0.07120051085568328
16,0.03787878787878788,0.06818181818181818,0.03787878787878788,0.04292929292929293,0.05303030303030303,0.047979797979797977,0.054713804713804715,0.041245791245791245,0.03787878787878788,0.06313131313131314,0.04292929292929293,0.06481481481481481,0.04461279461279461,0.0664983164983165,0.03787878787878788,0.04461279461279461,0.03787878787878788,0.0563973063973064,0.054713804713804715,0.06481481481481481
17,0.04958183990442055,0.02927120669056153,0.04838709677419355,0.034050179211469536,0.23596176821983272,0.04360812425328554,0.034050179211469536,0.032855436081242535,0.026881720430107527,0.034050179211469536,0.04360812425328554,0.044802867383512544,0.032855436081242535,0.06989247311827956,0.03882915173237754,0.032855436081242535,0.03524492234169654,0.026881720430107527,0.04241338112305854,0.06391875746714457
