,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
15457,5I0GJMBcDnhQ5tODq1j9Sw,l6ETVYil_Sj9nKbthsZb3w,1,"awful service.... my mom way dying on pain and we waited for 3 hours and eventually decided to leave because she could not even breathe of pain but they didn't care.... what a great patient care.... what if someone is dying? will they let them dye on the waiting room?we tried to politely ask the front desk that how long will it take????but they refused to give us any answer... and they let someone in with better conditions. don't go to the memorial hospital if u are in a really bad pain and you are in emergency situation.... because one thing this hospital doesn't have is understanding of emergency situation. also this place is dirty as heck... smells so bad and homeless people are just walking in and out without any of the staff thinking about cleaning the area, specially with the corona virus outbreak nowadays. also they told my mom to take a urine test and when she did it and it was ready they didn't even take that test from us.... so we kept the urine test for 3 hours on our hand.",Melia O.,2020-03-14,https://www.yelp.com/biz/memorial-hospital-of-gardena-gardena-2?adjust_creative=upenn&hrid=l6ETVYil_Sj9nKbthsZb3w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Memorial Hospital of Gardena,False,162,2.0,2020-06-29T21:18:37,13105324200.0,http://mhg.avantihospitals.com,https://www.yelp.com/biz/memorial-hospital-of-gardena-gardena-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1145 W Redondo Beach Blvd,Gardena,CA,US,90247.0,,,Hospitals,,,,,
15658,Nn4JXWWCfwc8uWvKInGi-A,n-a7EOFp332X9b5_v79RHQ,1,"on march 6 2020. i received a call from the skilled nursing facility where mom was for rehab, they called to let me know that they called an ambulance because she was in acute respiratory distress.    when i arrived at the er i was told that i would have to wait to go back until they were done with their assessment.  i explained to the security guard that my mom suffers from dementia and won't be able to answer their questions, he said ""have a seat they will let us know when you can go back"".  i sit and wait, after 15 minutes he informs me that i can go back, i walk into the room and there are multiple nursing staff in there. i said ""so do you guys realize you have an oxygen mask on her face?""  they all look at me like i am nuts, then when i said ""she has a tracheostomy and no air goes into her nose or mouth"".   ohhhhh yes so now everyone scrambles to put the face mask over her stoma until someone runs out and grabs a ""collar"".  the nice looking cocky male nurse goes to start a second iv, and i asked him if he wanted to switch me places so i can hold her hand so that she doesn't move and pull it out. his response ""i got this"", yeeehhh ok as soon as he moved his hand she pulled the iv out, my response ""yeh ok you got this"".  all this guy is concerned with is telling the pretty nurse how hot she makes the room.   another nurse comes in and tells me she needs a urine specimen and she needs to do a cathed urine.  i explained to her that someone did something bad to my mom when she was very young and does not like anyone to touch her there. the nurse insisted they need this urine specimen, this male nurse holds my mom down while the female nurse inserts the catheter, my poor mom crying telling them to stop, i had to walk out of the room .  they admitted her into a room for pneumonia, i told the nurse and the cna to please make a note that they are to call me with any changes or concerns or if my mom gives them a hard time and won't stay in bed.  i never received any calls so i thought awwww let me have a day to do the stuff i need to do around the house.  i called the nurse's station to check on my mom before i get into a project and was informed that they transferred her to progressive care last night following critically low oxygen level and they had to perform suction to release a mucus plug blocking her airway and they gave her ativan !!!!!! ativan really!!!!! it is noted in her chart that she has an adverse reaction to ativan.  needless to say i am sitting here in my moms room waiting for a transport to medical center of trinity.   i told the doctor i pray to god that he takes my mom quietly in her sleep i surely do not want medical neglect to kill her!!!!",Ressa C.,2020-03-08,https://www.yelp.com/biz/regional-medical-center-bayonet-point-hudson?adjust_creative=upenn&hrid=n-a7EOFp332X9b5_v79RHQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Regional Medical Center Bayonet Point,False,34,2.5,2020-06-29T07:01:20,17278192929.0,http://rmchealth.com/,https://www.yelp.com/biz/regional-medical-center-bayonet-point-hudson?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,14000 Fivay Rd,Hudson,FL,US,34667.0,,,Hospitals,Emergency Rooms,,,,
15719,g8DzwLkglJ_GMOAR3uNJGg,Pf8qtfSVPVrwItS-EY5Kdg,5,"with so much going on in these days in the medical field and overworked nurses and staff at hospitals. the st. joseph hospital admitting staff, nurses, and techs have been so nice, attentive and helpful. 

i was worried in getting my surgery done here with corona virus going on, i thought they would be tired rude because they are overworked but that wasn't the case. my stay has need pleasant and i would definitely recommend this hospital more than others i've been to.",Yvette H.,2020-03-12,https://www.yelp.com/biz/carondelet-st-josephs-hospital-tucson?adjust_creative=upenn&hrid=Pf8qtfSVPVrwItS-EY5Kdg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Carondelet St Joseph's Hospital,False,92,3.0,2020-06-24T16:04:18,15208733000.0,http://www.carondelet.org,https://www.yelp.com/biz/carondelet-st-josephs-hospital-tucson?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,350 N Wilmot Rd,Tucson,AZ,US,85711.0,,,Hospitals,,,,,
16478,1WI2mxWeyKqNcEevbvxYGQ,ZtXXNRDej15kE0-MaUqIBA,1,"if i could give this place 0 stars i would, disgusting treatment,  refused to helped with an antibiotic while having a sinus infection for 3 weeks , knowing it's not a virus like the dumb doctor tried to say, i have severe green mucus and can't breathe an infection i get often. in this desert, pretty much told me to stay sick they didnt give a flick, like a zpac is an opioid,  he was so worried i would get stomach upset,  worst treatment by an unprofessional then i even have had to endure  this was their second chance with me, especially considering my first experience with this hospital 13 years ago was horrific!

* update, went to different hospital where they bothered to examine me and do a chest xray, i have bronchitis and northwest wouldn't even do xray or nothing, doctor diagnosed a virus with no test!",Tammy L.,2020-01-22,https://www.yelp.com/biz/northwest-medical-center-tucson-2?adjust_creative=upenn&hrid=ZtXXNRDej15kE0-MaUqIBA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Northwest Medical Center,False,77,2.0,2020-05-09T13:25:38,15207429000.0,http://www.northwestmedicalcenter.com,https://www.yelp.com/biz/northwest-medical-center-tucson-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6200 N La Cholla Blvd,Tucson,AZ,US,85704.0,,,Medical Centers,,,,,
16770,s5xa2ZdJxNypLCnF3SloIA,Y3QXF67FbOxzs_lidxo3CQ,1,"whoever the idiot that answers the phone in the rheumatology department is should be written up. i called to speak to a doctor who is no longer there (i knew this prior to my call) and mentioned that to this idiot. i told him that that doctor diagnosed me with lupus in 2015 and i was under his care that year. that doctor since then left the hospital. i stopped taking the medication a few months later after realizing the symptoms were manageable. my initial call to hss rheumatology yesterday was because i wanted to get a new prescription for hydrochloroquine (which i was on years ago and in this current covid-19 scare, i feel that i should take precautions and start taking this medication again). i understood that i may have had to see the new rheumatologist and was prepared for this idiot to tell me so. i also requested a letter from the doctor explaining my diagnosis to my employer. this idiot took down my name, number, pharmacy and said that the prescription would be sent to the pharmacy. he then said ""and you wanted something else-an excuse?"" no, a$$hole, i didn't say i wanted an excuse. i asked for a letter. i chalked his misuse up to a possible lack of language comprehension. hours later, the prescription wasn't available at the pharmacy. no big deal. i called the idiot back the next morning and told him that the prescription wasn't there. he very coldly replied was ""you were a no-show in 2016 and you weren't a patient of dr. berman and she's no longer taking new patients."" i said ""yes, i told you i was a patient of a doctor who is no longer there yesterday, but doesn't the hospital still have my medical records? this is hss, right?"" he said ""no, i'm telling you what i see here. also, the previous doctor took your records with him."" it would have been courteous to have gotten a phone call back saying this instead of me having to call back inquiring about my medication.  zero customer care from this young man in the rheumatology department at hss. if you are a new patient, or a patient from long ago, go somewhere else. i was in customer service for years and would never be as cold and lack follow-through as this young man.",J M.,2020-03-12,https://www.yelp.com/biz/hospital-for-special-surgery-new-york-5?adjust_creative=upenn&hrid=Y3QXF67FbOxzs_lidxo3CQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Hospital For Special Surgery,False,191,3.5,2020-06-25T11:26:01,12126061000.0,http://www.hss.edu,https://www.yelp.com/biz/hospital-for-special-surgery-new-york-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,535 E 70th St,New York,NY,US,10021.0,40.764960063439005,-73.9526625094,Orthopedists,Medical Centers,Rheumatologists,,,
17027,t-iPpBSD2hoPFhW-28XR6A,rxxFnG0iwCQI1oGDeF2D5g,1,"i had a bad virus (cold) for over two weeks.  my cervical area (neck) was extremely painful. my friend drove me to the er at presbyterian.  this review is not about dr. skarbek.  he was wonderful, aware, and took his time with me while getting to know who i am and my lifestyle.  my complaint is with my attending nurse, caisa.  she treated me like a 90 year old woman.  for background, i am a lifelong athlete with a low resting heart rate and normal vitals.  my birth year was 1946.  i take no prescription meds for any ailment.  first, caisa asked me if i walk with a walker and i said, ""heavens no"".  i told her that i was gainfully employed full time as a secondary teacher, and i would need a note to take off a few days to rest.  she replied, that i must have worked at my school for a long time.  i told her ""no"" and ""i worked there for only two years"".  when she asked me questions, she interrupted me before i could respond.  i suggest that this millennial nurse should understand that some seniors may be in better shape than she.  she should improve her listening skills without interrupting, not profile patients, and learn to respect her elders. she could take a ski trip to aspen and check out the ages of the hot dog skiers. i am sick of the profiling that older people receive here in albuquerque.",Beverley P.,2019-11-30,https://www.yelp.com/biz/presbyterian-hospital-albuquerque?adjust_creative=upenn&hrid=rxxFnG0iwCQI1oGDeF2D5g&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Presbyterian Hospital,False,67,2.5,2020-03-12T01:06:09,15058411234.0,http://www.phs.org,https://www.yelp.com/biz/presbyterian-hospital-albuquerque?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1100 Central Ave SE,Albuquerque,NM,US,87106.0,,,Hospitals,,,,,
17191,DoeEVy8flLNremyzNEI7tA,oiSd2QRCvp_oVETFes81BQ,1,"if i could give zero i would. my daughter got stomach virus. the wait has been two hours and we r still waiting!!. people rude. avoid!!! they are the only hospital in town snd they know it. waiting room full of people and they just don't care. my daughter just throws up every 15 minutes. shame on any doctor who works here. we are from austin,tx and have never waited this long. they say that the rooms are full but i have gone to our hospital at home and they would line us up in the hallway and treat us there. do not retire in this town! you will likely die in the waiting room. what a nightmare.",Tamara F.,2019-12-27,https://www.yelp.com/biz/holy-cross-hospital-taos?adjust_creative=upenn&hrid=oiSd2QRCvp_oVETFes81BQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Holy Cross Hospital,False,16,2.5,2020-03-27T14:49:50,15757588883.0,http://www.taoshospital.org,https://www.yelp.com/biz/holy-cross-hospital-taos?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1397 Weimer Rd,Taos,NM,US,87571.0,,,Hospitals,,,,,
17379,k8gU-8LvVk5sD58infeLxA,xlua98evlwa_hDdne9LPow,5,"i was seen by the emergency department care team on 2/11/2020. vanessa, the admitting nurse was very kind, and the triage team took my vitals, gave me a mask and sat me down in the waiting area. it was recommended that i get a chest x-ray. instead of walking to another building, i went into a nearby area of the emergency dept and received my chest x-ray. the x-ray technician was very friendly and patient with me.  while i was waiting to see doctor, director of er, lee passow chatted with me to see how i was feeling. doctor assessed my condition and the discharge nurse, jennifer handed my paperwork, she informed me that doctor wanted me to take meds and discharge nurse called in my prescription to nearby walgreens. when i went to nearby walgreens, my prescription was waiting for me!!   

due to me not feeling well, i was very impressed with corona regional medical center's emergency care team. i'm on the road to feeling well!!",Andrea M.,2020-02-11,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&hrid=xlua98evlwa_hDdne9LPow&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Corona Regional Medical Center,False,308,2.5,2020-06-27T12:49:16,19517374343.0,http://www.coronaregional.com,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,800 S Main St,Corona,CA,US,92882.0,,,Medical Centers,,,,,
17382,k8gU-8LvVk5sD58infeLxA,ckTjr2dZEpfYjfTGSLSNvw,1,"it's really no surprise that this hospital has a bad reputation. everyone who lives or grew up in corona knows, that corona regional isn't the best. sure they might be trying to improve their reputation, but i believe they care more about expansion rather than care. corona regional hospital has plans to expand in the near future to increase their profit. which is scary since they will be providing more services to the community. in my experience they don't treat patients well, especially in the locked unit. patients are taken advantage of and not treated fairly. i've been to this hospital on several occasions, not by choice but rather due to logistics. if possible, i go to loma linda or a different hospital. the hospital seems to have a high turnover rate as well because staff members are overworked. listen to all the bad reviews and heed the warnings about this hospital.",Britney M.,2020-01-03,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&hrid=ckTjr2dZEpfYjfTGSLSNvw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Corona Regional Medical Center,False,308,2.5,2020-06-27T12:49:16,19517374343.0,http://www.coronaregional.com,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,800 S Main St,Corona,CA,US,92882.0,,,Medical Centers,,,,,
17417,k8gU-8LvVk5sD58infeLxA,XK6J9RMSR2DLhyVaZLJsJQ,2,"unfortunately, the experience was poor. i worked in the area as a transport medic and had always good experiences with the staff at corona er. 
as i went in with my father as a patient, the experience was completely different. we waited quite some time, in a not very busy er. when we got in, my father had symptoms that most hospitals would consider doing an ekg for. none was done here. 
when brought up, the pa stella was short. i know a lot of the staff here from work, and i was extremely let down my stellas poor bedside manner. my father was treated for his pain, with not much further of an answer. i know that the er is meant for emergencies, not always diagnosis, but he wasn't even brought into a room for an actual evaluation. he never even got an actual hands on doctors assessment! wild. 
silly enough, as we waited in the waiting room, a bum with a completely nonsense complaint, that came in behind us; got a bed and a sandwich  

tip, skip this er. head to rch, where you will be treated like a human. better yet? get kaiser. 

the two stars is for the quick and appropriate treatment of my fathers pain. only thing i'd much agree with here.",Tony I.,2019-12-14,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&hrid=XK6J9RMSR2DLhyVaZLJsJQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Corona Regional Medical Center,False,308,2.5,2020-06-27T12:49:16,19517374343.0,http://www.coronaregional.com,https://www.yelp.com/biz/corona-regional-medical-center-corona?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,800 S Main St,Corona,CA,US,92882.0,,,Medical Centers,,,,,
17962,YXykJ3E_D3V1Dib16cDP_Q,OYHzgKNldFdrJ56EGAKU-A,1,"this place is a hole, my mother was screaming after surgery and one of the nurses told her ""be quite you're going to wake up the other patients""... did not even come to her once to ask her on a scale 1-10 how bad is the pain... what the fuck is that about ? you're supposed to calm her down and keep her sedated of course she's gonna be in pain after surgery, i hope the stupid bitch that said that to her is reading this, just imagine someone telling your mother that after a mastectomy. i wish i were in the room and found her name, her position would have ended that day. i can only imagine how they treat everyone here. the rn didn't check on her once all night and after she did not offer to help her with anything. also, they're out of face masks? it just gets worse and worse. also, no offense but the asian nurse kept talking over me very loudly when i would as a question. also, she had to share a room which is very understandable, but i wanted to stay overnight and there was no chair to even rest/sit. it was was infuriating, i do not recommend this place and am happy to get my mother out!",Macy S.,2020-03-03,https://www.yelp.com/biz/san-gabriel-valley-medical-center-san-gabriel?adjust_creative=upenn&hrid=OYHzgKNldFdrJ56EGAKU-A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,San Gabriel Valley Medical Center,False,431,4.0,2020-06-23T16:52:00,16262895454.0,http://www.sgvmc.com,https://www.yelp.com/biz/san-gabriel-valley-medical-center-san-gabriel?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,438 W Las Tunas Dr,San Gabriel,CA,US,91776.0,,,Hospitals,,,,,
18674,UBi5eay_UuSdCsDvlqGXsg,2aR8l-hzeOR4kPjJkTfL6A,5,"i hate going to hospitals and i hate the crowd that comes along with the wait. i came here and was treated with delight by dr ted who was exceptional, friendly and very professional. i highly recommend this place and the service is exquisite.  

make sure to ask for a face mask though, they are giving all visitors and patients a face mask. if not, i'm sure dr ted will put one on you!",Anna W.,2020-02-10,https://www.yelp.com/biz/monterey-park-hospital-monterey-park?adjust_creative=upenn&hrid=2aR8l-hzeOR4kPjJkTfL6A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Monterey Park Hospital,False,371,4.0,2020-06-20T19:29:11,16265709000.0,http://www.montereyparkhosp.com/,https://www.yelp.com/biz/monterey-park-hospital-monterey-park?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,900 S Atlantic Blvd,Monterey Park,CA,US,91754.0,,,Hospitals,,,,,
18679,UBi5eay_UuSdCsDvlqGXsg,dnj0VCB3L25v75k7aynfSw,1,"me and my family always come to this historial. all my siblings were born here, we have always had good things to say about this hospital. yesterday we left very disappointed. we took my mom because she was not feeling well, she was about to faint from a bad headache. when we got there all they did was check her blood pressure and that is all. they asked her why she didn't go to her regular doctor. we obviously went to the hospital because it was an emergency she was feeling really bad. my mom kept hearing the word illegal coming out of there mouth. 
the other thing that is not okay is there lack of examining a patient. there is a virus going around and i can tell they are not prepared.",Mayra V.,2020-02-27,https://www.yelp.com/biz/monterey-park-hospital-monterey-park?adjust_creative=upenn&hrid=dnj0VCB3L25v75k7aynfSw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Monterey Park Hospital,False,371,4.0,2020-06-20T19:29:11,16265709000.0,http://www.montereyparkhosp.com/,https://www.yelp.com/biz/monterey-park-hospital-monterey-park?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,900 S Atlantic Blvd,Monterey Park,CA,US,91754.0,,,Hospitals,,,,,
20021,gJf-Mh_EeNjjUFzLsG-j3w,iC2-c2YAkT9vRqm8c6tp8w,1,"where to start. this hospital is filthy dirty. they keep the medicines for all patients in the room with the patients in a cabinet that has a lock with a note saying by law it must be locked and they cover the lock with a towel so it won't lock so they don't have to use a key. in addition all the meds are mixed up and not kept separate per each patient and they keep digging trying to figure out what belongs to what patient. the other night they could not find my mother's insulin and after 2 hours had still not found and and she did not get her insulin.  in addition protocol is that insulin should be kept refrigerated and at this hospital it is not. today they had the wrong patients medicine on my mothers iv pole and had it administered and going in her veins. thank god it was the same medication she was on as they could of killed her but it had another patients name on it. my mother has mersa and the nurses and doctors are not wearing gowns, masks and/or gloves. the hospital she came from nobody could enter her room with out putting on a gown and glove and taking them off before you left.  now 2 days ago she was just diagnosed with cre and still nurses and doctors still  have no gowns, gloves or masks on and she is still in a room with other patients and not isolated. they are passing germs from patient to patient.  this place is a shit show. i want my mother out of this place now and moved to another hospital!!!",Cheryl W.,2020-01-15,https://www.yelp.com/biz/kindred-hospital-south-bay-gardena?adjust_creative=upenn&hrid=iC2-c2YAkT9vRqm8c6tp8w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital South Bay,False,32,2.5,2020-06-09T17:36:43,13103235330.0,http://www.khsouthbay.com,https://www.yelp.com/biz/kindred-hospital-south-bay-gardena?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1246 W 155th St,Gardena,CA,US,90247.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
20057,_F8ciV15pHZ--f29JEAGng,oMXfhr2wPKhkmZ3DYQq_fg,1,"i was having a full blown panic attack thinking i cannot breathe and might have coronavirus and was crying and the er operator made fun of me, said in the background ""they call all the fucking time"", and hung up on me when i was asking what shortness of breath feels like with coronavirus. she was so mean and heartless, literally condescended me while i was crying and literally hung up after cursing. inexcusable. horrid treatment. er operator 3/15 1:30 am.",Sara B.,2020-03-15,https://www.yelp.com/biz/southern-california-hospital-at-culver-city-culver-city-2?adjust_creative=upenn&hrid=oMXfhr2wPKhkmZ3DYQq_fg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Southern California Hospital at Culver City,False,309,2.0,2020-06-23T18:34:36,13108367000.0,http://sch-culvercity.com,https://www.yelp.com/biz/southern-california-hospital-at-culver-city-culver-city-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3828 Delmas Terrace,Culver City,CA,US,90232.0,,,Hospitals,Medical Centers,Emergency Rooms,,,
23122,JHOgo0YNHsejnuWbSIbvhg,CqbXa6Y3xYXxSyTMMuTSBw,1,"i don't know wouldn't  you expect an ivy  league med center to educate their employees that if your doctor tells you to stay home while your corononavirus test is pending,  maybe you should,  given the pathogenic nature of this?  they literally had an employee out in the community putting us all at risk. i haven't heard of dhmc apologizing to the community  or telling us who this person was  - was it a resident,  a nurse,  admin?  did i miss something ? how does this happen  and why is the community left in the dark?",Sherri B.,2020-03-05,https://www.yelp.com/biz/dartmouth-hitchcock-medical-center-lebanon?adjust_creative=upenn&hrid=CqbXa6Y3xYXxSyTMMuTSBw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Dartmouth-Hitchcock Medical Center,False,66,2.5,2020-03-05T12:19:26,16036505000.0,http://www.dartmouth-hitchcock.org/,https://www.yelp.com/biz/dartmouth-hitchcock-medical-center-lebanon?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,One Medical Center Dr,Lebanon,NH,US,3756.0,43.6353297246745,-72.2557067871094,Medical Centers,,,,,
26000,G5g69Wmj2Z-_vpWogwSpHw,K874n3hMZTwNTIwVfDNO7w,1,"this needs 0 star option. i've never experienced a slower service. the radiology department has about 20 people in the waiting and so after 45 min they call my name only to be taken in the back (radiology dept) in another waiting area where there is 6 people. one on a stretcher, one in wheelchair, two in masks and a lady yelling on the phone.  then waited here for another 25 mins for the actual x-ray session which lasted two minutes. 
this is yet another reason why i'm going ppo next year.  efffff this!!!  time = money. 
this location has 0 consideration for people's time.",Marcia B.,2020-01-21,https://www.yelp.com/biz/kaiser-permanente-san-leandro-medical-center-san-leandro?adjust_creative=upenn&hrid=K874n3hMZTwNTIwVfDNO7w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kaiser Permanente San Leandro Medical Center,False,265,2.5,2020-06-20T17:45:17,15104541000.0,http://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-san-leandro-medical-center-san-leandro?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2500 Merced St,San Leandro,CA,US,94577.0,,,Medical Centers,,,,,
26002,G5g69Wmj2Z-_vpWogwSpHw,Ayb8p6idX_ZiFarGXmVzzw,5,"(12/28/19; better get my last 2019 reviews done!) 

being from san leandro, my family and i were happy to see this place develop over the years. today, it is an expansive hospital and healthcare facility, complete with all the kaiser fixings of a lab, pharmacy, and specialty physicians for all seasons. 

i have a history with this place. i once enjoyed a fascinating stay at the er for an injury that would make for a good story some other time. suffice it to say, this kaiser permanente has long earned my trust and confidence. 

on this particular morning, all i needed was a little blood work. i requested an elective test, and my doctor in union city obliged by ordering it for me. it required an early hour of arrival, which initially concerned me since a lot of blood work is often scheduled for the mornings (fasting glucoses, hormones, and so forth). however, when i arrived at 8:00 a.m. on this saturday morning, i was pleased to find that i was the only patient there! 

i drew a number, checked in shortly thereafter, and within a minute i was already seated -- a phlebotomist being drawn by another phlebotomist. we had a pleasant chat about venipuncture and how cold the weather was outside, and before i knew it, our work was done! best of all, i got my results that very evening. 

that'll do, kaiser san leandro. it's always a pleasure for me to visit this facility. in the highly unlikely event i were to move back to the bay area, it would be an honor to practice medicine here, or any of the other kaiser offices. nonetheless, being a patient is more than fine by me, and when i'm next in town, i know where to go for my healthcare needs. until then!",Joseph B.,2019-12-31,https://www.yelp.com/biz/kaiser-permanente-san-leandro-medical-center-san-leandro?adjust_creative=upenn&hrid=Ayb8p6idX_ZiFarGXmVzzw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kaiser Permanente San Leandro Medical Center,False,265,2.5,2020-06-20T17:45:17,15104541000.0,http://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-san-leandro-medical-center-san-leandro?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2500 Merced St,San Leandro,CA,US,94577.0,,,Medical Centers,,,,,
26535,s-GZZw7fmH3ba2xe2AXykA,GShU_X3cy1Fn-25kuzXQ9w,4,so far so good. went to the er during my first trimester. was worried i'd be there all day but considering the severity and treatment i was out in about 3 hours which was far less than i planned. the obgyn department is also very efficient. they always have a full house but tries to honor everyone's time. i've gotten blood work and visited the pharmacy at this location its all been pretty decent. i would say to anyone skeptical abt coming over here 1.) know where you are going as far as the building and floors 2.) try to arrive early to allow for parking and walking 3.) grab a face mask to decrease your anxiety 4.) check in on your kp app and keep a your phone charged in case its a busy day. 5.) always treat ppl on the job with respect. it comes with perks.,Regina H.,2020-02-29,https://www.yelp.com/biz/kaiser-permanente-south-bay-medical-center-harbor-city-2?adjust_creative=upenn&hrid=GShU_X3cy1Fn-25kuzXQ9w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kaiser Permanente South Bay Medical Center,False,221,3.0,2020-05-30T19:17:29,13103255111.0,http://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-south-bay-medical-center-harbor-city-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,25825 Vermont Ave,Harbor City,CA,US,90710.0,,,Hospitals,,,,,
