,T1: 2020-01-01 to 2020-03-15,T1: 2020-01-01 to 2020-03-15,T1: 2020-01-01 to 2020-03-15,T1: 2020-01-01 to 2020-03-15,T2: 2020-03-16 to 2020-06-10,T2: 2020-03-16 to 2020-06-10,T2: 2020-03-16 to 2020-06-10,T2: 2020-03-16 to 2020-06-10
,total_reviews,avg_review_rating,avg_fac_reviews,avg_fac_rating,total_reviews,avg_review_rating,avg_fac_reviews,avg_fac_rating
all_data,5982,2.491140086927449,119.64058843196256,2.7037780006686725,3538,2.3908988128886377,119.28688524590164,2.6745336348219335
covid_data,163,1.9386503067484662,144.04294478527606,2.6809815950920246,938,2.3678038379530917,129.4957356076759,2.6455223880597014
tele_data,3,1.0,67.0,2.8333333333333335,23,2.0,82.82608695652173,2.739130434782609
merge_data,0,,,,12,2.0833333333333335,79.91666666666667,2.7083333333333335
