,dominant_topic,topic_keywords,doc_count_all,doc_pct_all,doc_count_t1,doc_pct_t1,doc_count_t2,doc_pct_t2,doc_count_diff,doc_pct_diff
0,0.0,"time, hospital, visit, emergency, heart, problem, person, covid, year, find",37,0.03533906399235912,12,0.0759493670886076,25,0.0281214848143982,13,-62.97337832770903
1,1.0,"make, feel, nice, kind, time, amazing, good, friendly, wonderful, covid",79,0.07545367717287488,4,0.02531645569620253,75,0.0843644544431946,71,233.23959505061868
2,2.0,"staff, care, patient, facility, love, provide, medical, professional, pandemic, nursing",73,0.06972301814708691,5,0.03164556962025317,68,0.0764904386951631,63,141.70978627671536
3,3.0,"pay, visit, work, appointment, insurance, bill, month, charge, service, money",68,0.06494746895893028,3,0.0189873417721519,65,0.07311586051743532,62,285.076865391826
4,4.0,"hospital, give, thing, husband, food, horrible, order, time, bad, absolutely",35,0.033428844317096466,6,0.0379746835443038,29,0.03262092238470191,23,-14.098237720284965
5,5.0,"pain, surgery, blood, give, hour, back, nurse, stop, med, home",48,0.045845272206303724,12,0.0759493670886076,36,0.04049493813273341,24,-46.681664791901014
6,6.0,"people, mask, patient, hand, walk, employee, line, front, wear, face",82,0.07831900668576887,10,0.06329113924050633,72,0.08098987626546682,62,27.96400449943756
7,7.0,"place, work, people, life, medical, die, save, live, talk, joke",26,0.024832855778414518,3,0.0189873417721519,23,0.025871766029246346,20,36.25796775403075
8,8.0,"nurse, baby, day, time, son, child, week, stay, delivery, check",47,0.044890162368672396,4,0.02531645569620253,43,0.048368953880764905,39,91.05736782902137
9,9.0,"hospital, treat, bad, virus, treatment, star, patient, infection, woman, mind",37,0.03533906399235912,10,0.06329113924050633,27,0.030371203599550055,17,-52.013498312710915
10,10.0,"patient, find, information, wrong, reason, contact, health, issue, due, person",26,0.024832855778414518,5,0.03164556962025317,21,0.023622047244094488,16,-25.354330708661422
11,11.0,"room, wait, hour, minute, sit, daughter, emergency, leave, long, check",90,0.08595988538681948,34,0.21518987341772153,56,0.06299212598425197,22,-70.72718851320056
12,12.0,"doctor, back, today, point, put, order, start, show, medication, completely",26,0.024832855778414518,8,0.05063291139240506,18,0.020247469066366704,10,-60.01124859392576
13,13.0,"nurse, leave, give, wife, night, stay, discharge, thing, explain, happen",40,0.038204393505253106,9,0.056962025316455694,31,0.03487064116985377,22,-38.78265216847893
14,14.0,"call, phone, day, talk, rude, answer, sister, hear, speak, patient",51,0.04871060171919771,7,0.04430379746835443,44,0.049493813273340834,37,11.714607102683596
15,15.0,"care, mother, family, give, home, update, due, transfer, speak, condition",59,0.05635148042024833,1,0.006329113924050633,58,0.06524184476940383,57,930.8211473565805
16,16.0,"test, covid, symptom, result, send, day, home, cough, fever, back",89,0.08500477554918816,7,0.04430379746835443,82,0.0922384701912261,75,108.19540414591033
17,17.0,"mom, time, room, floor, nurse, walk, morning, bad, bed, check",30,0.02865329512893983,9,0.056962025316455694,21,0.023622047244094488,12,-58.53018372703412
18,18.0,"experience, good, great, care, feel, time, review, team, pretty, job",67,0.06399235912129896,6,0.0379746835443038,61,0.0686164229471316,55,80.68991376077989
19,19.0,"hospital, time, admit, receive, state, day, end, follow, mention, father",37,0.03533906399235912,3,0.0189873417721519,34,0.03824521934758155,31,101.42482189726283
