,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
0,0.04595959595959596,0.027777777777777776,0.03080808080808081,0.026767676767676767,0.047979797979797977,0.03888888888888889,0.1398989898989899,0.03484848484848485,0.07424242424242425,0.022727272727272728,0.0803030303030303,0.08838383838383838,0.03484848484848485,0.10252525252525252,0.0297979797979798,0.04696969696969697,0.03080808080808081,0.027777777777777776,0.025757575757575757,0.04292929292929293
1,0.045000000000000005,0.026111111111111116,0.052777777777777785,0.025000000000000005,0.04722222222222223,0.05055555555555556,0.12166666666666669,0.06944444444444446,0.045000000000000005,0.04944444444444445,0.031666666666666676,0.13944444444444448,0.028333333333333335,0.0627777777777778,0.03833333333333334,0.04944444444444445,0.029444444444444447,0.026111111111111116,0.0338888888888889,0.028333333333333335
2,0.024305555555555556,0.03422619047619048,0.025297619047619048,0.03720238095238095,0.3100198412698413,0.029265873015873016,0.032242063492063495,0.027281746031746032,0.036210317460317464,0.06101190476190476,0.025297619047619048,0.04017857142857143,0.052083333333333336,0.023313492063492064,0.04117063492063492,0.03720238095238095,0.039186507936507936,0.03521825396825397,0.03819444444444445,0.05109126984126984
3,0.08311111111111112,0.02888888888888889,0.04044444444444445,0.025333333333333336,0.045777777777777785,0.02355555555555556,0.1995555555555556,0.031555555555555566,0.08133333333333334,0.025333333333333336,0.05555555555555556,0.03511111111111112,0.04222222222222223,0.027111111111111114,0.05911111111111112,0.025333333333333336,0.038666666666666676,0.08844444444444446,0.022666666666666672,0.02088888888888889
4,0.06524547803617571,0.03165374677002584,0.03294573643410853,0.030361757105943153,0.060077519379844964,0.13630490956072353,0.06524547803617571,0.030361757105943153,0.029069767441860465,0.06912144702842377,0.053617571059431525,0.03294573643410853,0.030361757105943153,0.040697674418604654,0.047157622739018086,0.029069767441860465,0.1182170542635659,0.03682170542635659,0.03165374677002584,0.029069767441860465
5,0.03398058252427185,0.029665587918015105,0.05447680690399138,0.04153182308522115,0.06418554476806905,0.02858683926645092,0.03721682847896441,0.09439050701186624,0.03505933117583604,0.03074433656957929,0.09654800431499462,0.03829557713052859,0.04368932038834952,0.09223300970873788,0.05555555555555556,0.02642934196332255,0.052319309600863007,0.03290183387270767,0.044768069039913705,0.06742179072276161
6,0.030141843971631204,0.026595744680851064,0.044326241134751775,0.027777777777777776,0.03723404255319149,0.027777777777777776,0.0644208037825059,0.06914893617021277,0.12825059101654845,0.028959810874704492,0.03368794326241135,0.050236406619385346,0.04905437352245863,0.07860520094562648,0.03486997635933806,0.050236406619385346,0.040780141843971635,0.0644208037825059,0.05260047281323877,0.060874704491725766
7,0.04767827529021559,0.02529021558872305,0.10074626865671642,0.042703150912106136,0.06840796019900497,0.019485903814262025,0.04933665008291874,0.08830845771144279,0.060945273631840796,0.03109452736318408,0.02529021558872305,0.1322553897180763,0.021144278606965175,0.04021558872305141,0.041044776119402986,0.043532338308457715,0.03855721393034826,0.06011608623548922,0.022802653399668325,0.041044776119402986
8,0.026614987080103358,0.015762273901808784,0.031266149870801035,0.03901808785529716,0.044186046511627906,0.03333333333333333,0.02144702842377261,0.10103359173126615,0.03488372093023256,0.036950904392764855,0.029715762273901807,0.02041343669250646,0.29741602067183465,0.044186046511627906,0.05090439276485788,0.029198966408268735,0.036950904392764855,0.020930232558139535,0.05090439276485788,0.03488372093023256
9,0.03145917001338689,0.032797858099062924,0.06626506024096387,0.035475234270415,0.06492637215528783,0.030120481927710847,0.04752342704149934,0.05153949129852745,0.032797858099062924,0.030120481927710847,0.03949129852744311,0.0568942436412316,0.044846050870147265,0.035475234270415,0.04082998661311915,0.16666666666666669,0.08099062918340028,0.034136546184738964,0.034136546184738964,0.043507362784471225
