,fac_id,rev_id,rev_rating,review,user,rev_created_time,rev_url,rev_is_selected,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude,cat1,cat2,cat3,cat4,cat5,cat6
1555604,xygIcxFdIdqksBL_9stokg,WtWVoGeDBBOp9aLuZOySPQ,4,"came here to meet my friend for lunch at the cafe.  there was a variety of food but we went to the grill for burgers and fries. didn't get to check out other parts of the hospital. there was a hand sanitizer and a box of masks by the entrance in case anyone needs it. 
the bathroom was clean and stocked with toilet papers. i parked in the scurlock tower garage and it was $7 for up to 3 hours. not terrible in tmc.",Sophie Y.,2020-03-07,https://www.yelp.com/biz/houston-methodist-hospital-houston?adjust_creative=upenn&hrid=WtWVoGeDBBOp9aLuZOySPQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Houston Methodist Hospital,False,130,3.0,2020-05-30T08:06:40,17137903311.0,http://www.houstonmethodist.org/,https://www.yelp.com/biz/houston-methodist-hospital-houston?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6565 Fannin St,Houston,TX,US,77030.0,,,Hospitals,,,,,
1556594,i2IAQzGCrTDZqUMspy5K-g,gl5I0BftlFt-vd7rNWhqPw,1,"went in due to coronavirus symptoms (100+ fever, bodyaches, cough) and they refused to test me for the cv.  tested me for the regular flu instead (which was negative) and then concluded i had acute bronchitis - without a doctor actually coming to see me during the 4 hours i was there.  gave me some respiratory treatment which i didn't need and prescribed a bunch of useless medications and then charged me almost $1k.  complete waste of my whole day, $$ and worse, completely incorrect diagnosis.  the er operations are a farce and financially exploit its patients.",Jason L.,2020-03-06,https://www.yelp.com/biz/dignity-health-northridge-hospital-medical-center-northridge-2?adjust_creative=upenn&hrid=gl5I0BftlFt-vd7rNWhqPw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Dignity Health - Northridge Hospital Medical Center,False,307,2.5,2020-06-06T04:24:44,18188858500.0,http://www.dignityhealth.org/northridgehospital,https://www.yelp.com/biz/dignity-health-northridge-hospital-medical-center-northridge-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,18300 Roscoe Blvd,Northridge,CA,US,91325.0,,,Medical Centers,,,,,
1556961,pxBDYT2C4EDAPOS-QAlQYA,J5GYzbCMsSXZ1eeunGiDjw,1,"where do i begin. first let me say that uic doctors at the clinic located on maxwell is the best the emergency room not so much. i arrive at the emergency room around 7pm tuesday january 7th with a bad stomach pain. my wife 
registers me and im not able to walk so i'm in a wheelchair they call my name the nurse was very rude and very harsh with handling my pain i couldn't move so when she took my blood pressure i had i was holding my stomach and i couldn't get a proper reading so she yanked my arm and put it down i explained to her that that heard it and she said you need to calm down we had some words she said i have to  do this stop moving didn't say much because i'm in pain my wife got up two hours later and they told her is no timeframe to see the doctor or get a room in order for me to see the doctor i have to be in a room. she got up two hours later now it's four hours in pain the clerk tells her they're going to take me to the back get some blood work done and put me an iv and i still got a wait in the reading room when the nurse finally comes she says i'm here to take you in the back to bloodwork put you in an iv and bring you back to the waiting room my wife asks how many hours is the wait now it's gonna be a seven hour wait mind u  i'm in extremely pain i couldn't move my head hurt it i was throwing up in the waiting room didn't help the fact that behind me that was a chair full of chili in a bag that's  been there for hours food next to me on the floor tissue 
on the floor used tissues i get up and tell the nurse i can't wait seven hours she said will you can leave don't talk to me like that yes i got very very mouthy and i told her she could go to hell fuck off seven hour away i would've been seen at seven i got there at 7:12 hours later that's ridiculous i ended up going to the northside swedish hospital where they saw me in 45 minutes gave me the proper medicine they ended up keeping me overnight to my potassium being extremely long i had a bad stomach virus. it's really sad how this emergency room treats their patients people were there for hours in extreme pain i seen one patient who had an oxygen tank there on his wheelchair and was there for over eight hours i overheard him saying the way they talk to patients and treat patients like crap i ended up going to the northside were they treat you the way you should be treated had a wait at seven hours more would've been extremely painful i will continue going to the uic because of the doctors. seven hours later i was in the room with the proper medicine and doctors coming in and out explaining to me what i had had i waited at emergency room at the uac i would've been seen until about seven in the morning not get a room in top of 10 just to be let go at three the next day when they kept me overnight ridiculous i pay a lot on my insurance i shouldn't have to wait that long in the emergency room or nobody should wait no more then 2 hours. 


update i have received tthe same robo email that everyone has received. so how about fix the issue instead of  sending the same message its been pathetic and disrespectful that you don't even have the time to actually write in a sincere email to all the patients that were sick and we're waiting for numerous hours or the patients that have passed away because your emergency room is not fit",Antonio B.,2020-01-17,https://www.yelp.com/biz/ui-health-emergency-department-chicago?adjust_creative=upenn&hrid=J5GYzbCMsSXZ1eeunGiDjw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,UI Health Emergency Department,False,23,2.5,2020-02-10T15:34:45,13123554000.0,http://hospital.uillinois.edu,https://www.yelp.com/biz/ui-health-emergency-department-chicago?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1740 W Taylor St,Chicago,IL,US,60612.0,,,Emergency Rooms,,,,,
1562342,eJznG5ptFg0w42vKm0tDpQ,mWILHew6WfIbmJqEy0cNhQ,2,"um, doctor was late. they had no heart monitor. the nurse didn't speak fluent english although he was really nice. it's basically a storage facility that they've turned into a place to make money from. they charged me $100 less ($500) than what ketamine clinics of la does but by the time i woke up there was no doctor to be found and the nurse showed me out. they charged me for 50 minutes. i was awake by 30 minutes and could feel the ketamine had stopped. 

it was a scarring experience. i decided to try this place out since i live much closer to them than santa monica. i wish hadn't. i'm stopping the therapy altogether because i feel like i've been taken advantage of by these ""doctors."" 

they made me feel as though i was just a commodity. 

i brought a weighted blanket, eye mask and headphones with music with me. had i not had that i would have probably had a much worse experience. 

anesthesiologists seem heartless. and this is just an extra stream of revenue for them.

no one was there monitoring my heart rate. i feel like the response below is saying you do. you do not. i felt unsafe. 

but yes, maybe this location is not for everyone.",Sam S.,2020-01-21,https://www.yelp.com/biz/pointketamine-ketamine-therapy-clinic-agoura-hills?adjust_creative=upenn&hrid=mWILHew6WfIbmJqEy0cNhQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,PointKetamine - Ketamine Therapy Clinic,False,5,4.5,2020-01-29T05:35:44,13239027489.0,http://www.pointketamine.com,https://www.yelp.com/biz/pointketamine-ketamine-therapy-clinic-agoura-hills?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,28240 Agoura Rd Ste 100,Agoura Hills,CA,US,91301.0,,,Anesthesiologists,Pain Management,Psychiatrists,,,
1562820,tk1pZN54Xzm--lL_-zxn1A,TmygMt14UJwgzLVZer8Lcw,1,"my review is about the same as the one dated 12/10/19.  altogether i had about two hours in the project of ordering pick-up groceries from this von's, including two calls to website support because the website is so non-intuitive.

when i got to the store, my order wasn't ready and no one else's order was ready.  an employee hadn't shown up for work, so the remaining person who was supposed to be handling the drive up & go orders had done absolutely nothing -- she didn't answer the phone and didn't pack any orders.  i had to go into the store to find out that my order wasn't ready and wasn't going to be ready.  the reason i ordered groceries to be picked up was that i had a back problem at the time.

the woman who was supposed to be handling the pick-up orders seemed to be frozen in place, doing absolutely nothing.  apparently no one in management even noticed that.

when i complained to the ""acting manager,"" his excuse was that sunday is their busiest day, i.e., reframing my complaint as an excuse.  if the store knows that sunday is the busiest day, then obviously the employees' work schedules need to be dealt with accordingly.",Deb B.,2020-02-10,https://www.yelp.com/biz/vons-los-angeles-18?adjust_creative=upenn&hrid=TmygMt14UJwgzLVZer8Lcw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Vons,False,250,3.0,2020-06-06T19:52:38,12133846552.0,http://www.vons.com,https://www.yelp.com/biz/vons-los-angeles-18?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3461 W 3rd St,Los Angeles,CA,US,90020.0,,,Grocery,Pharmacy,,,,
1567348,r0-siQDL-eAhOZYZrhfy4A,mNGlDXacziZn1b7o4_XEng,5,"i went to this urgent care center for the first time today because i recently got a new insurance and my pcp's office was not able to verify it. my pcp was also booked for the day, so i wasn't too keen on waiting hours to be seen. 

i came in wearing a mask due to my symptoms of sore throat, hoarseness, and productive cough. immediately upon arrival, i was greeted by the friendly receptionist. i handed her the printout of my insurance cards and she was able to verify and register me quickly. 

within minutes of completing registration and paying my copay, i was taken into a room by the medical assistant, dennis, who read my description of my symptoms, took my vitals, and swabbed my nose and throat for strep and flu. 

then i sat in the room for 10-15 minutes, before i was seen by marina domatova, the pa. she was very friendly and informative. she asked me a few followup questions about my symptoms before examining my ears, throat, lymph nodes, and lungs. at the conclusion of my exam and discussion, she diagnosed me with strep throat and pharyngitis.

throughout the encounter, she took the time to listen to my concerns and explain things patiently. she made helpful recommendations such as 
-avoiding sharing drinks and food since strep throat is contagious for 7 days after the start of antibiotics
-avoid taking cough suppressants in general since they suppress the cough reflex and prevent your body from ridding the irritation in your throat.
-drinking warm fluids, breathing in humidified air, gargling with warm salt water to moisten and soothe the throat. 

i had a very pleasant visit and was surprised by how clean, neat, and new the facilities looked. the whole visit only took 45 minutes from start to finish! all the staff there were extremely professional and courteous, and i left with a comprehensive treatment plan. due to the ease of the appointment and the quality of care, i would definitely return to prohealth if i have another urgent medical concern and cannot be seen my primary care doctor.",Wendy Y.,2020-02-08,https://www.yelp.com/biz/prohealth-urgent-care-of-sheepshead-bay-brooklyn-3?adjust_creative=upenn&hrid=mNGlDXacziZn1b7o4_XEng&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,ProHEALTH Urgent Care of Sheepshead Bay,False,10,3.0,2020-05-22T19:38:18,13477563410.0,https://www.prohealthcare.com,https://www.yelp.com/biz/prohealth-urgent-care-of-sheepshead-bay-brooklyn-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3448 Nostrand Ave,Brooklyn,NY,US,11229.0,,,Urgent Care,,,,,
1589702,tNdPI2WC60qauPwUFdxGBA,9yOlZuMu_YL8UOph1wTcvg,1,"should have just gone to the er. i decided to come in after my sore throat symptoms began to worsen (about a week later). i briefed the receptionist on what my symptoms were and since they were ""flu-like"" symptoms, i asked for a mask. with the covid19 virus circulating the city it's best to take proper precaution, she then goes on to ask me a series of ""mask prequalifying"" questions....yea really for a mask.  in every other medical facility i've visited, masks are readily available or issued at the request of the patient. well no, i had to tell her i had a fever in order to receive one. fast forward to my actual drs visit. summarized my throat woes with the dr and told him how severe the pain in my chest and back has gotten over the last few days. after giving a detailed description of my symptoms.... the dr diagnoses me with an upper respiratory infection, tells me to take tylenol and prescribes mouthwash! 24 hours later and i am on my way to the er as the pain is worse today then it was yesterday!",Mia W.,2020-03-04,https://www.yelp.com/biz/citymd-pelham-parkway-urgent-care-bronx-bronx?adjust_creative=upenn&hrid=9yOlZuMu_YL8UOph1wTcvg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,CityMD Pelham Parkway Urgent Care - Bronx,False,23,2.5,2020-06-02T13:39:50,17184893555.0,http://www.citymd.com,https://www.yelp.com/biz/citymd-pelham-parkway-urgent-care-bronx-bronx?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2178 White Plains Rd,Bronx,NY,US,10462.0,,,Urgent Care,,,,,
1595339,ec_GD1sUuqA4teHBic7vEA,VjN2CdDXPz-qZ-Q-UDf7EA,1,"i would not recommend coming here.  instead of presenting us with our options in terms of vaccines, pill prescriptions, mosquito repellant, water purifiers, etc, the nurse who was helping us merely overwhelmed us with a packet of information and told us what she was going to go prepare to give us.  
i am a registered nurse, so luckily i felt comfortable asking for further explanation and telling her no to some things.  my husband, however, if i was not there, would have gone through with everything unnecessarily just because he is not medically aware and it was so quickly pushed onto us.
the nurse told us that we are not to come in contact with fresh water and that we are not to eat any street food.  how is this practical?  we came across multiple waterfalls, bathed elephants in fresh water streams, and ate tons of street food.  take some azithro with you on your trip in case of emergency, but otherwise live a little!

the nurse was also very serious and adamant about keeping a paper book with proof of immunizations provided by passport health with us at all times, as each country we are going to will ask for immunization records.  we went to 5 countries, and none of them asked for this.

when the nurse came in with our vaccines, they had been drawn up in a different room.  how is this professional?  we were not able to see if she took the needle out of a new package, if she cleaned the vials, if the vials were new, etc. i also had to ask what she administered to my arm after she had already given me the vaccine.  let us know beforehand!

the ordering medical professional, whether it was an np or md, never was seen either.  i trust rns, as i am one, but this is yet another thing that did not seem professional.

by no means am i being your typical annoying medical professional nitpicking in another medical space, but this company needs to act more as a clinic, rather than a mere business.  the entire time we were there, we felt like we were in a jewelry store, being upsold and constantly having to say no to a sales pitch, while also being treated as customers rather than patients.",Julianne C.,2020-01-02,https://www.yelp.com/biz/passport-health-chicago-loop-travel-clinic-chicago-3?adjust_creative=upenn&hrid=VjN2CdDXPz-qZ-Q-UDf7EA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Passport Health Chicago - Loop Travel Clinic,False,46,4.5,2020-03-05T09:16:37,13126416228.0,https://www.passporthealthusa.com/locations/il/chicago/chicago-area-clinic-locations/chicago-loop-clinic-location/,https://www.yelp.com/biz/passport-health-chicago-loop-travel-clinic-chicago-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,30 N Michigan Ave Ste 629,Chicago,IL,US,60602.0,,,Medical Centers,,,,,
1595628,gJf-Mh_EeNjjUFzLsG-j3w,iC2-c2YAkT9vRqm8c6tp8w,1,"where to start. this hospital is filthy dirty. they keep the medicines for all patients in the room with the patients in a cabinet that has a lock with a note saying by law it must be locked and they cover the lock with a towel so it won't lock so they don't have to use a key. in addition all the meds are mixed up and not kept separate per each patient and they keep digging trying to figure out what belongs to what patient. the other night they could not find my mother's insulin and after 2 hours had still not found and and she did not get her insulin.  in addition protocol is that insulin should be kept refrigerated and at this hospital it is not. today they had the wrong patients medicine on my mothers iv pole and had it administered and going in her veins. thank god it was the same medication she was on as they could of killed her but it had another patients name on it. my mother has mersa and the nurses and doctors are not wearing gowns, masks and/or gloves. the hospital she came from nobody could enter her room with out putting on a gown and glove and taking them off before you left.  now 2 days ago she was just diagnosed with cre and still nurses and doctors still  have no gowns, gloves or masks on and she is still in a room with other patients and not isolated. they are passing germs from patient to patient.  this place is a shit show. i want my mother out of this place now and moved to another hospital!!!",Cheryl W.,2020-01-15,https://www.yelp.com/biz/kindred-hospital-south-bay-gardena?adjust_creative=upenn&hrid=iC2-c2YAkT9vRqm8c6tp8w&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Kindred Hospital South Bay,False,32,2.5,2020-05-31T09:11:27,13103235330.0,http://www.khsouthbay.com,https://www.yelp.com/biz/kindred-hospital-south-bay-gardena?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1246 W 155th St,Gardena,CA,US,90247.0,,,Hospitals,Occupational Therapy,Physical Therapy,,,
1597854,Q4l8jblcuddnB71U90uGDQ,OKDZy0AwqHX8eM9wobBCTg,5,"it is rare that every combination of staff (front desk/billing, nurse/support staff, and docs) make a gloomy experience professional and more than pleasant. this group of professionals has been great. visit 1 - flu (i had flu vaccine, but got it this year), visit 2 - flu still but i was impatient and still found ways to care for me and ease pain. visit 3 - freaked about traveling and/or being carrier of the covid (was sinus infection). this group of individuals are professional, timely, straightshooters, and incredibly polite and empathetic. bonuses: super clean, online pre-check in, old disney movies rotating on tvs, that i haven't seen in ages.",Jo J.,2020-03-13,https://www.yelp.com/biz/carenow-southwest-austin-austin?adjust_creative=upenn&hrid=OKDZy0AwqHX8eM9wobBCTg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,CareNow Southwest Austin,False,62,4.5,2020-05-06T22:49:23,15122658980.0,http://austin.carenow.com,https://www.yelp.com/biz/carenow-southwest-austin-austin?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5033 W Hwy 290,Austin,TX,US,78735.0,,,Urgent Care,,,,,
1606255,2wjEc5cmckJUOLi7V6DXyw,ce5QCwKJUj7GZarFd4y5AA,3,"someone needs to update this area for dr. charles moser. he is no longer at the 45 castro st. cpmc address. he is at 1199 bush st, san francisco...in a distinctly different operation. whereas dr. moser is still kind and intuitive, during this "" hot"" period of coronavirus in the community, i have found the new staff to be sluggish and less than stellar. spoke a month ago with the dr. about this, a month later, still the same.  can't go in for a bronchial exam (long history of such), review meds that may not be quite as effective as they once were, get a drs. note for work in a timely basis, answering service during mid-day won't pick up phone.   i just get the impression that anyone with a cough is frightening the staff to inaction..or maybe they are just too overworked. end result is the same: need to go out of this provider to another to be seen and evaluated. have been a patient of his for over 20 years and an disappointed to write this alert at this time. thank you.",Donald C.,2020-03-11,https://www.yelp.com/biz/charles-a-moser-md-phd-san-francisco?adjust_creative=upenn&hrid=ce5QCwKJUj7GZarFd4y5AA&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Charles A. Moser, MD, PhD",False,43,4.5,2020-03-11T13:11:00,14156004900.0,https://www.sutterhealth.org/find-doctor/dr-charles-a-moser,https://www.yelp.com/biz/charles-a-moser-md-phd-san-francisco?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,Sutter Pacific Medical Foundation 45 Castro Street Suite 125,San Francisco,CA,US,94114.0,,,Internal Medicine,Infectious Disease Specialists,,,,
1607290,aoDweexLbEjBNYhr3QLnKQ,yY8Gwu2HVq6Yd2mihPt1Uw,1,"today, my mother's appointment was canceled because she had a sore throat and the front desk told her ""do not come in here! you have coronavirus!"" they refused to see her. 

if they had bothered to look at her records, she had been at this exact office 4 months ago for the exact same throat problem. (i.e. not coronavirus) 

ignorant and unprofessional.  i would not recommend them.",Ali G.,2020-03-11,https://www.yelp.com/biz/southern-gastroenterology-associates-llc-lawrenceville?adjust_creative=upenn&hrid=yY8Gwu2HVq6Yd2mihPt1Uw&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,"Southern Gastroenterology Associates, LLC",False,12,3.0,2020-03-11T16:29:57,16789852000.0,http://www.southern-gastro.com,https://www.yelp.com/biz/southern-gastroenterology-associates-llc-lawrenceville?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,763 Old Norcross Rd,Lawrenceville,GA,US,30046.0,,,Gastroenterologist,,,,,
1608121,VyqB8AaRHSre7GfYaiDnoA,WFYbHVFVPc3HCqn-De81tQ,1,"i was seen by tiffany initially at this location l who i would say from my entire experience was unprofessional. i had gone in to be checked for a knee injury following a bad fall. initial visit was fine though the appointment was rushed. i did an x-ray , she consulted with the doctor about possible injury diagnosis but i was told to go get an mri done at an imaging location to be sure about the diagnosis. i was also given a slip for a knee brace order as i wait for the mri report  . i was told to make a follow up appointment once the mri report was received and make sure the imaging facility deliver the mri cd as well per the doctors lab order. i went to the orthotics shop for my brace fitting where i inquired on directional use such as when i can remove and if i am supposed to wear while sleeping but was told by the person fitting that those were instructions only my doctor could provide, so for start i was not given any important care info during my first appointment.  i also was never updated on my end once the fax was received and when i called the imaging location and found they had incorrect info as well as they don't deliver without the ordering physician sending in a request. i called advanced again after waiting over 20 minutes on the line to let them know the imaging facility does not deliver the mri, this new operator i spoke to said ""yes, the patient is supposed to bring in the cd and report."" that was also never mentioned prior!! so i had to rush just before closing to go get a copy only to be called the next day of my follow up  appointment that it was not needed. i was supposed to see tiffany at 3:30 at the henderson location however i received a call later that she would need to leave earlier to make a different appointment, so i should try to make it at 3:15. i received another call after that requesting if i could come in at 3, which was difficult for me because i would be coming from work but i said i would do my best but told if it was a little after 3 that would be fine . upon arrival (before 3:15) i was told that tiffany had left for a different appointment . and i would have to make a new appointment. totally unacceptable and unprofessional! i felt like there has been little care about ensuring i receive the right treatment and instruction. i would not recommend a visit to advanced orthopedics unless you like to receive drive-thru care (or the lack thereof) like i experienced .",Elizabeth W.,2020-01-16,https://www.yelp.com/biz/advanced-orthopedics-and-sports-medicine-las-vegas-5?adjust_creative=upenn&hrid=WFYbHVFVPc3HCqn-De81tQ&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Advanced Orthopedics and Sports Medicine,False,4,2.0,2020-01-16T15:49:32,17027405327.0,http://www.advorthopedics.com,https://www.yelp.com/biz/advanced-orthopedics-and-sports-medicine-las-vegas-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,8420 W Warm Springs Rd Ste 100,Las Vegas,NV,US,89113.0,,,Orthopedists,Medical Centers,Sports Medicine,,,
1613216,Z7teWejzIT79BU9Gwpofrg,aUKuj8ZvWN7Liw4Rxrig4Q,1,"we went to this place as recommended by our health care insurance when we looked for urgent care facilities near our area. my husband needed to be seen by the doctor as soon as possible because of chest pain and shoulder pain that he has been complaining since last night. when we entered, place was empty other than us so there was not a long wait time.this is our first time to go to this place so first impressions do certainly have an impact. when we came in, it looked very clean and has ample lighting. there was a play area for kids and  two tv's playing the classic lion king. however the front desk clerk seem to be hyper focused on her screen that she was rushing us and i felt that we were not that welcomed. she was pointing to the stack of papers in front of her for us to take and fill out. i had to ask for a clipboard as it was not provided. the clerk spoke fast and unclear which to me sounded like she's mumbling instructions.  after we have showed her our health insurance info and paid for the fee of $50, she told us to wait. the nurse came in to take my husband's vitals. she was actually really nice and gave the instructions clearly. afterwards she told us to wait in the room, my husband sat on the  bed while i sat on one of the chairs. the doctor came in minutes after, wearing a mask. i have the impression that this is not gonna go well because if a doctor is sick why is he working and taking patients?!?! i began wondering if he was the one actually sick or is he trying to be preventative and had to wear a mask  so he does not get sick. both reason did not suit me well. my husband then told him the symptoms of pain he is experiencing, and the doctor told him to put his arm on his back and try to reach as high as he can, which in turn, made my husband cringe in excruciating pain. wth, right?!?  after a couple of minutes of letting the pain subside, the doctor continued to press on the painful area while watching my husband react to each touch. i dunno how to react to this as my head is saying the doctor is an expert and yet his way of examining seems not right. we have been going before in kaiser and i have never seen this kind of doctor treatment to a patient. usually the doctor would explain prior of what he's going to do so the patient can anticipate that there will be pain. a doctor should not tell  a patient to reach as high as he can just to see a patient cringe in pain. i am not happy. 

we got our prescription and left. 

never coming back.
the one star is for the nurse and that's it.",Joy U.,2020-02-22,https://www.yelp.com/biz/care-now-urgent-care-north-san-jose-san-jose?adjust_creative=upenn&hrid=aUKuj8ZvWN7Liw4Rxrig4Q&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Care Now Urgent Care - North San Jose,False,60,4.0,2020-05-07T09:54:29,14087034400.0,https://sanjose.carenow.com,https://www.yelp.com/biz/care-now-urgent-care-north-san-jose-san-jose?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1038 E Brokaw Rd Ste 30,San Jose,CA,US,95131.0,,,Urgent Care,,,,,
1613219,Z7teWejzIT79BU9Gwpofrg,ytqKxx-ycraKf2yymYb12A,1,"i checked in at 8:15 for the next available appointment online. arrived at 8:40. waited an hour to be seen. the doctor saw me around 9:40. he was wearing a surgical mask at clearly sick of a cough. he was working hard not to cough when seeing me. the coronavirus pandemia is starting to spread in the community and employers are asking employees to stay at home if they have cough yet carenow urgent care doctors it seems come to work when clearly infectious of some respiratory disease. on the carenow website it states: ""the safety of carenow patients and visitors remains our top priority"". they further recommend the following: ""avoid close contact with people who are sick. stay home when you are sick."" carenow north san jose clearly didn't follow today their own values and instructions.",Tomi M.,2020-03-07,https://www.yelp.com/biz/care-now-urgent-care-north-san-jose-san-jose?adjust_creative=upenn&hrid=ytqKxx-ycraKf2yymYb12A&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Care Now Urgent Care - North San Jose,False,60,4.0,2020-05-07T09:54:29,14087034400.0,https://sanjose.carenow.com,https://www.yelp.com/biz/care-now-urgent-care-north-san-jose-san-jose?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1038 E Brokaw Rd Ste 30,San Jose,CA,US,95131.0,,,Urgent Care,,,,,
1614368,p0BwLFD2VsFctHu0vs9qAg,2vb9zDuT_sbcS6Zuo0fFzg,5,"update: i'm no stranger to surgeries and medical procedures, but so many of them have gone poorly for me, either by being painful or ineffective or mistakes being made. this was my first elective medical procedure and the only one that went smoothly and painlessly. the most painful part of this procedure was peeling the tape off my face to lift the eye shields up to put eye drops in. 

getting the valium was a big help to my anxiety and took away my restless/fidgety nature so i could lay still during the procedure. this team seemed liked a well oiled machine; they communicated concisely and calmly and it was incredibly comforting to know what was going on and how long it would take for each step. when i heard ""18 seconds,"" i felt extremely relieved, not just because that step was extremely short, but also because i knew what to expect. the team had an awesome sense of humor and had me laughing for half the procedure. there was pressure, there was discomfort, but there wasn't any pain and i don't think the entire procedure took 5 minutes. i kept my eyes closed for a few hours after, but when i woke up and lifted the eye shields, i could see, perfectly, and that's amazing. 

my friend was able to sit in a waiting room and watch/record the procedure on a tv, which was so cool. i've watched the video like 5 times already and i just can't believe the coordination and care they're able to achieve.

i have 20/20 vision the day after the procedure, with no pain or dryness. to prepare for the surgery i took fish oil, lutein, and zeaxanthin, used preservative free eye drops generously as well as msm eyedrops daily and used a steam mask daily. i've been giving my eyes a full 30 seconds closed at the beginning of every hour to be sure i don't experience the dryness or discomfort that i've read some others do. i'm not sure if all the prepping i did contributed to how smoothly it went, but i know it went a long way toward making my eyes feel better regardless.",El F.,2020-02-26,https://www.yelp.com/biz/tidewater-eye-centers-chesapeake?adjust_creative=upenn&hrid=2vb9zDuT_sbcS6Zuo0fFzg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,True,Tidewater Eye Centers,False,9,3.5,2020-02-26T22:20:55,17574830400.0,http://tidewatereye.com/,https://www.yelp.com/biz/tidewater-eye-centers-chesapeake?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,805 N Battlefield Blvd Ste 111,Chesapeake,VA,US,23320.0,,,Optometrists,Ophthalmologists,Laser Eye Surgery/Lasik,,,
1619872,WT2YuMrgpLhIPhMKo91QKQ,S-3PK7Lgoh-ENzYE9BibPg,1,"negative stars if possible. went there and they said they took out insurance but they don't. now instead of the normal 60 it cost for a visit their charging us 173 for an office visit.

the doctor is a joke. he kept flip flopping on what was wrong and what he was going to prescribe. we ended up not taking any of the medicine he prescribed and sent to the pharmacy. the doctor was a baby and most likely finished at the bottom of his class. i'm filing a complaint with the medical board. they need better doctors with more experience and confidence in medicine. 

don't go here. there's better urgent care offices in corona and the inland empire.",Jenny C.,2020-03-04,https://www.yelp.com/biz/inland-urgent-care-of-corona-corona-2?adjust_creative=upenn&hrid=S-3PK7Lgoh-ENzYE9BibPg&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,False,Inland Urgent Care of Corona,False,39,2.5,2020-03-04T23:04:54,19512794994.0,http://www.inlandurgentcares.com,https://www.yelp.com/biz/inland-urgent-care-of-corona-corona-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,487 Magnolia Ave Ste 102,Corona,CA,US,92879.0,,,Urgent Care,,,,,
