,dominant_topic,topic_keywords,doc_count_all,doc_pct_all,doc_count_t1,doc_pct_t1,doc_count_t2,doc_pct_t2,doc_count_diff,doc_pct_diff
0,0.0,"staff, care, patient, nurse, family, wife, love, good, nursing, unit",386,0.04317190470864556,219,0.03922622246104245,167,0.04973198332340679,-52,26.782494472410995
1,1.0,"nurse, baby, child, son, daughter, time, make, check, experience, give",476,0.053237892853148415,284,0.050868708579616694,192,0.05717689100655152,-92,12.400909327315887
2,2.0,"life, die, year, heart, hospital, friend, find, end, lose, save",362,0.04048764120344481,214,0.03833064660576751,148,0.044073853484216795,-66,14.98332897307587
3,3.0,"patient, place, facility, staff, make, lie, member, group, treatment, therapy",408,0.045632479588412926,221,0.039584452803152426,187,0.055687909469922574,-34,40.68126632152838
4,4.0,"people, place, rude, treat, work, bad, job, employee, unprofessional, attitude",553,0.06184990493233419,343,0.06143650367186101,210,0.06253722453841572,-133,1.7916398244824907
5,5.0,"pain, give, back, doctor, leave, arm, fall, severe, head, break",471,0.052678671289564924,308,0.055167472684936415,163,0.04854079809410363,-145,-12.01192345474657
6,6.0,"doctor, time, visit, week, appointment, find, month, today, make, issue",343,0.038362599261827536,223,0.039942683145262406,120,0.0357355568790947,-103,-10.532908495073674
7,7.0,"review, experience, make, person, time, understand, thing, hope, write, feel",252,0.028184766804607984,161,0.028837542539853125,91,0.027099463966646812,-70,-6.027138306963257
8,8.0,"call, mother, speak, phone, back, information, patient, number, contact, leave",385,0.04306006039592887,194,0.03474834318466774,191,0.05687909469922573,-3,63.68865242565839
9,9.0,"test, doctor, back, blood, result, symptom, covid, home, send, high",440,0.04921149759534728,248,0.04442056242163711,192,0.05717689100655152,-56,28.717170358700457
10,10.0,"care, medical, facility, receive, health, provide, treatment, professional, center, physician",432,0.04831674309361369,263,0.047107289987461935,169,0.050327575938058366,-94,6.836067095885885
11,11.0,"nurse, mom, question, night, thing, talk, time, feel, start, answer",246,0.027513700928307797,147,0.026329930145083287,99,0.029481834425253126,-48,11.970803806930757
12,12.0,"great, staff, feel, make, good, amazing, kind, friendly, wonderful, experience",1036,0.1158707079744995,659,0.11803689772523733,377,0.11226920786182251,-282,-4.88634484179741
13,13.0,"insurance, pay, bill, charge, send, service, money, receive, month, cost",616,0.06889609663348618,372,0.06663084363245567,244,0.07266229898749256,-128,9.052047109454564
14,14.0,"surgery, day, home, husband, stay, nurse, procedure, admit, surgeon, morning",367,0.0410468627670283,242,0.043345871395307184,125,0.037224538415723644,-117,-14.122066952485495
15,15.0,"room, walk, bed, leave, floor, clean, door, patient, sit, put",458,0.05122469522424785,302,0.05409278165860648,156,0.04645622394282311,-146,-14.117517128218068
16,16.0,"give, time, day, medication, discharge, med, send, find, issue, medicine",204,0.022816239794206463,133,0.023822317750313453,71,0.02114353782013103,-62,-11.244833346021405
17,17.0,"good, food, lot, nice, thing, place, parking, area, pretty, work",403,0.045073258024829435,266,0.047644635500626906,137,0.040798094103633116,-129,-14.370015270457264
18,18.0,"wait, hour, room, emergency, minute, check, long, time, sit, arrive",723,0.08086343809417292,556,0.09958803510657353,167,0.04973198332340679,-389,-50.06229084629855
19,19.0,"hospital, bad, give, star, experience, treat, horrible, service, recommend, bring",380,0.04250083883234537,228,0.04083825900053734,152,0.04526503871351995,-76,10.839785586658731
