,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9
0,0.06868686868686869,0.08282828282828283,0.13232323232323231,0.06363636363636363,0.08080808080808081,0.05555555555555555,0.12222222222222222,0.21515151515151515,0.051515151515151514,0.12727272727272726
1,0.04796599878567092,0.08014571948998178,0.04432301153612629,0.4395871281117183,0.03400121432908318,0.04189435336976321,0.0692167577413479,0.0588949605343048,0.13782635094110504,0.0461445051608986
2,0.09281045751633989,0.14640522875816997,0.3032679738562092,0.05947712418300654,0.03790849673202615,0.04444444444444445,0.04509803921568628,0.09803921568627452,0.07843137254901962,0.09411764705882354
3,0.08749999999999998,0.12638888888888886,0.07083333333333332,0.08472222222222221,0.2319444444444444,0.08194444444444443,0.06527777777777777,0.07777777777777777,0.10416666666666664,0.06944444444444443
4,0.060975609756097573,0.20596205962059627,0.0772357723577236,0.06639566395663958,0.14227642276422767,0.10704607046070463,0.06910569105691058,0.10162601626016263,0.07452574525745259,0.09485094850948513
5,0.06079664570230608,0.11425576519916142,0.06708595387840671,0.14675052410901468,0.1740041928721174,0.08385744234800839,0.06918238993710692,0.06079664570230608,0.1278825995807128,0.09538784067085954
6,0.08080808080808081,0.05723905723905724,0.051627384960718295,0.19079685746352412,0.11335578002244669,0.15937149270482603,0.050505050505050504,0.10325476992143659,0.122334455667789,0.0707070707070707
7,0.09413580246913582,0.08950617283950618,0.20987654320987656,0.08333333333333334,0.1234567901234568,0.07870370370370372,0.07253086419753088,0.07407407407407408,0.07407407407407408,0.10030864197530866
8,0.09210526315789473,0.0935672514619883,0.12134502923976608,0.08771929824561403,0.13304093567251463,0.11842105263157894,0.08333333333333333,0.07309941520467836,0.09210526315789473,0.10526315789473684
9,0.09500805152979067,0.11594202898550725,0.15780998389694043,0.14492753623188406,0.07407407407407407,0.09339774557165861,0.08373590982286634,0.07729468599033816,0.08051529790660225,0.07729468599033816
10,0.07449494949494949,0.06313131313131314,0.11237373737373738,0.17297979797979798,0.13005050505050506,0.10984848484848485,0.10606060606060606,0.06313131313131314,0.08080808080808081,0.08712121212121213
11,0.0574712643678161,0.07950191570881228,0.06896551724137932,0.08333333333333334,0.08908045977011496,0.10057471264367818,0.06513409961685825,0.07471264367816094,0.324712643678161,0.05651340996168583
12,0.13440860215053763,0.12007168458781362,0.10215053763440861,0.0913978494623656,0.13799283154121864,0.08960573476702509,0.08064516129032258,0.08064516129032258,0.08243727598566308,0.08064516129032258
13,0.09861111111111111,0.07777777777777778,0.1125,0.10555555555555556,0.07916666666666666,0.15833333333333333,0.08194444444444444,0.12222222222222222,0.09444444444444444,0.06944444444444445
14,0.08004778972520907,0.08841099163679808,0.09318996415770608,0.08004778972520907,0.17084826762246114,0.14934289127837513,0.07407407407407406,0.09438470728793306,0.08841099163679808,0.08124253285543606
15,0.062414266117969824,0.047325102880658436,0.047325102880658436,0.09602194787379972,0.0541838134430727,0.18381344307270234,0.06035665294924554,0.1721536351165981,0.20164609053497942,0.0747599451303155
16,0.0915032679738562,0.11601307189542484,0.08496732026143791,0.1388888888888889,0.12418300653594772,0.10130718954248366,0.09803921568627451,0.0915032679738562,0.08006535947712418,0.07352941176470588
17,0.08271604938271605,0.06790123456790123,0.2518518518518518,0.08518518518518518,0.06296296296296296,0.1,0.07901234567901234,0.08518518518518518,0.11851851851851852,0.06666666666666667
18,0.07126823793490461,0.08754208754208756,0.06902356902356904,0.27890011223344563,0.08193041526374861,0.07126823793490461,0.060044893378226716,0.1133557800224467,0.08810325476992145,0.07856341189674525
19,0.05654761904761905,0.12301587301587301,0.06845238095238096,0.23015873015873015,0.061507936507936505,0.13194444444444445,0.04861111111111111,0.09126984126984126,0.125,0.06349206349206349
20,0.09038142620232174,0.07711442786069653,0.08457711442786071,0.07379767827529023,0.1293532338308458,0.06218905472636817,0.13101160862354894,0.19485903814262026,0.09618573797678277,0.06053067993366502
21,0.09753086419753088,0.10123456790123458,0.14567901234567904,0.09382716049382718,0.08024691358024692,0.10246913580246915,0.07654320987654323,0.07654320987654323,0.1123456790123457,0.11358024691358026
22,0.08766564729867482,0.08766564729867482,0.06931702344546381,0.0856269113149847,0.17023445463812437,0.14780835881753313,0.07339449541284404,0.09785932721712538,0.07033639143730887,0.11009174311926606
23,0.07702020202020202,0.056818181818181816,0.0845959595959596,0.08333333333333333,0.08964646464646464,0.17045454545454544,0.18181818181818182,0.10353535353535354,0.06818181818181818,0.0845959595959596
24,0.10175438596491225,0.08538011695906432,0.08888888888888888,0.07602339181286548,0.14502923976608184,0.19649122807017538,0.05964912280701753,0.07719298245614034,0.11461988304093565,0.054970760233918115
