,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9
0,0.06137566137566138,0.14391534391534394,0.08042328042328044,0.1142857142857143,0.055026455026455035,0.05608465608465609,0.16084656084656088,0.09100529100529102,0.13862433862433865,0.09841269841269842
1,0.05500550055005501,0.09185918591859187,0.09075907590759076,0.09515951595159516,0.034103410341034104,0.19471947194719472,0.05005500550055005,0.0627062706270627,0.15291529152915292,0.17271727172717272
2,0.027777777777777776,0.09055555555555556,0.07333333333333333,0.03777777777777778,0.04,0.2861111111111111,0.12333333333333334,0.04055555555555555,0.17777777777777778,0.10277777777777777
3,0.08536585365853659,0.08536585365853659,0.1002710027100271,0.17886178861788618,0.1070460704607046,0.13414634146341464,0.08672086720867209,0.06775067750677506,0.08536585365853659,0.06910569105691057
4,0.08239700374531836,0.12983770287141078,0.14232209737827717,0.07240948813982523,0.09612983770287144,0.11860174781523099,0.12109862671660428,0.08114856429463173,0.08988764044943821,0.06616729088639202
5,0.06006006006006006,0.10710710710710711,0.07507507507507508,0.056056056056056056,0.08008008008008008,0.13413413413413414,0.0990990990990991,0.17517517517517517,0.0980980980980981,0.11511511511511512
6,0.06230529595015575,0.0664589823468328,0.07684319833852543,0.06126687435098649,0.12149532710280371,0.13187954309449634,0.05192107995846312,0.20560747663551396,0.1048805815160955,0.11734164070612665
7,0.12,0.12148148148148148,0.08444444444444445,0.08,0.07851851851851852,0.0874074074074074,0.10666666666666667,0.12444444444444444,0.10518518518518519,0.09185185185185185
8,0.10277777777777779,0.14583333333333337,0.08750000000000001,0.09444444444444446,0.10416666666666669,0.10555555555555557,0.07500000000000001,0.10833333333333335,0.07361111111111113,0.10277777777777779
9,0.0787037037037037,0.08333333333333333,0.08333333333333333,0.09104938271604938,0.08179012345679013,0.10185185185185185,0.09567901234567901,0.14660493827160495,0.11265432098765432,0.125
10,0.05497076023391813,0.09707602339181287,0.09941520467836257,0.10526315789473684,0.05964912280701754,0.09707602339181287,0.08304093567251462,0.16140350877192983,0.08070175438596491,0.16140350877192983
11,0.11805555555555555,0.08159722222222222,0.10416666666666667,0.049479166666666664,0.09288194444444445,0.203125,0.08159722222222222,0.0842013888888889,0.09809027777777778,0.08680555555555555
12,0.1111111111111111,0.0853462157809984,0.07246376811594203,0.0821256038647343,0.11272141706924316,0.08856682769726248,0.12238325281803543,0.15458937198067632,0.09017713365539452,0.08051529790660225
13,0.07264957264957266,0.11538461538461539,0.09259259259259259,0.13105413105413105,0.1282051282051282,0.09544159544159544,0.11396011396011396,0.08547008547008547,0.09971509971509972,0.06552706552706553
14,0.06930693069306931,0.10121012101210121,0.1034103410341034,0.08030803080308031,0.09350935093509351,0.1254125412541254,0.08800880088008801,0.09900990099009901,0.09790979097909791,0.1419141914191419
15,0.09019607843137255,0.1084967320261438,0.08627450980392157,0.0738562091503268,0.05032679738562092,0.1411764705882353,0.08366013071895424,0.14640522875816994,0.07320261437908497,0.14640522875816994
16,0.09841269841269841,0.10634920634920635,0.1,0.08412698412698413,0.10317460317460317,0.09206349206349207,0.12063492063492064,0.11904761904761904,0.08888888888888889,0.0873015873015873
17,0.05982905982905983,0.07448107448107448,0.11477411477411477,0.10622710622710622,0.09157509157509157,0.14896214896214896,0.0927960927960928,0.07692307692307693,0.115995115995116,0.11843711843711843
18,0.040885040885040885,0.1794131794131794,0.0913900913900914,0.09187109187109187,0.046176046176046176,0.15776815776815778,0.09042809042809043,0.13323713323713324,0.06397306397306397,0.10485810485810486
19,0.058997050147492625,0.11897738446411013,0.09242871189773845,0.07472959685349066,0.08357915437561456,0.13470993117010815,0.15339233038348082,0.13962635201573254,0.08357915437561456,0.0599803343166175
20,0.08199233716475098,0.0727969348659004,0.10114942528735633,0.08735632183908047,0.08505747126436783,0.10498084291187741,0.15785440613026822,0.1517241379310345,0.0628352490421456,0.0942528735632184
21,0.11111111111111112,0.075512405609493,0.06364617044228696,0.07335490830636462,0.0906148867313916,0.12729234088457392,0.1359223300970874,0.11111111111111112,0.10787486515641857,0.10355987055016183
