,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
0,0.09207818930041153,0.05504115226337449,0.040637860082304536,0.05401234567901235,0.027263374485596712,0.037551440329218116,0.06738683127572018,0.06224279835390947,0.04578189300411523,0.040637860082304536,0.06635802469135804,0.03034979423868313,0.03137860082304528,0.04783950617283951,0.02623456790123457,0.02829218106995885,0.13837448559670784,0.04269547325102881,0.0344650205761317,0.03137860082304528
1,0.0625,0.07852564102564102,0.07211538461538461,0.05502136752136752,0.026175213675213676,0.04326923076923077,0.08066239316239317,0.05822649572649573,0.03685897435897436,0.06356837606837606,0.05074786324786325,0.038995726495726496,0.04326923076923077,0.037927350427350424,0.03685897435897436,0.034722222222222224,0.07532051282051282,0.027243589743589744,0.025106837606837608,0.052884615384615384
2,0.03686396677050883,0.03374870197300104,0.07736240913811007,0.0514018691588785,0.05451713395638629,0.03997923156801662,0.06178608515057113,0.027518172377985463,0.02336448598130841,0.07528556593977155,0.0794392523364486,0.043094496365524405,0.03271028037383177,0.047248182762201454,0.027518172377985463,0.03063343717549325,0.02544132917964694,0.047248182762201454,0.0514018691588785,0.13343717549325027
3,0.07395612172682238,0.019462137296532206,0.040693559801840064,0.061217268223637655,0.029370134465675872,0.023000707714083513,0.03857041755130928,0.09872611464968155,0.023708421797593776,0.05767869780608635,0.06475583864118897,0.13835810332625623,0.020877565463552728,0.07112526539278133,0.020169851380042465,0.02229299363057325,0.04635527246992216,0.04140127388535032,0.0640481245576787,0.044232130219391375
4,0.05906432748538013,0.04152046783625732,0.029824561403508778,0.06023391812865499,0.02748538011695907,0.032163742690058485,0.07894736842105264,0.055555555555555566,0.026315789473684216,0.0801169590643275,0.04619883040935673,0.0801169590643275,0.08362573099415206,0.05204678362573101,0.030994152046783633,0.05789473684210528,0.03333333333333334,0.029824561403508778,0.029824561403508778,0.0649122807017544
5,0.03074433656957929,0.03721682847896441,0.029665587918015105,0.044768069039913705,0.04908306364617045,0.03182308522114348,0.09223300970873788,0.06202804746494068,0.03613807982740022,0.06310679611650487,0.029665587918015105,0.12783171521035602,0.03829557713052859,0.06526429341963325,0.027508090614886734,0.08468176914778858,0.05124056094929882,0.02858683926645092,0.025350593311758363,0.044768069039913705
6,0.0630787037037037,0.041087962962962965,0.08275462962962964,0.027199074074074073,0.036458333333333336,0.03761574074074074,0.041087962962962965,0.03298611111111111,0.08854166666666667,0.045717592592592594,0.05150462962962963,0.03877314814814815,0.04456018518518518,0.052662037037037035,0.03877314814814815,0.08854166666666667,0.06076388888888889,0.030671296296296297,0.06539351851851852,0.031828703703703706
7,0.018393393393393388,0.06869369369369369,0.021396396396396393,0.05442942942942942,0.04466966966966966,0.025150150150150142,0.040165165165165155,0.08070570570570569,0.04316816816816816,0.05968468468468467,0.05142642642642641,0.09647147147147145,0.0897147147147147,0.033408408408408405,0.0364114114114114,0.04542042042042042,0.022897897897897895,0.046171171171171164,0.05217717717717716,0.06944444444444443
8,0.029953917050691243,0.05504352278545827,0.04685099846390169,0.032514080901177675,0.01561699948796723,0.0427547363031234,0.1390168970814132,0.036610343061955965,0.030977982590885817,0.032514080901177675,0.05145929339477726,0.027393753200204814,0.09959037378392217,0.08832565284178187,0.027905785970302098,0.10727086533538147,0.032514080901177675,0.017665130568356373,0.024833589349718382,0.061187916026625704
9,0.04861111111111111,0.03851010101010101,0.06376262626262626,0.0422979797979798,0.03345959595959596,0.034722222222222224,0.04734848484848485,0.0422979797979798,0.041035353535353536,0.028409090909090908,0.06502525252525253,0.04482323232323232,0.058712121212121215,0.04861111111111111,0.06628787878787878,0.07512626262626262,0.05997474747474747,0.06628787878787878,0.032196969696969696,0.0625
10,0.04700854700854701,0.0391190006574622,0.041091387245233396,0.05555555555555555,0.04700854700854701,0.038461538461538464,0.03057199211045365,0.08645627876397108,0.043721236028928336,0.028599605522682446,0.07593688362919132,0.020710059171597635,0.07133464825772518,0.12130177514792899,0.021367521367521368,0.03057199211045365,0.028599605522682446,0.020710059171597635,0.04503616042077581,0.10683760683760683
11,0.01891891891891892,0.038138138138138135,0.03753753753753754,0.18828828828828828,0.05015015015015015,0.014714714714714715,0.106006006006006,0.053753753753753755,0.03513513513513514,0.047747747747747746,0.035735735735735734,0.05555555555555555,0.042942942942942944,0.06636636636636636,0.023723723723723725,0.06036036036036036,0.02252252252252252,0.024324324324324326,0.02012012012012012,0.05795795795795796
12,0.0423728813559322,0.04990583804143126,0.051789077212806026,0.0480225988700565,0.07250470809792843,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.05367231638418079,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.06685499058380415,0.05743879472693032,0.059322033898305086,0.0423728813559322,0.04990583804143126,0.051789077212806026,0.05743879472693032
13,0.03333333333333334,0.05707762557077626,0.030593607305936077,0.0330289193302892,0.0680365296803653,0.028462709284627095,0.07290715372907156,0.11217656012176562,0.023592085235920855,0.039117199391172,0.04764079147640792,0.09330289193302893,0.0406392694063927,0.05464231354642314,0.014764079147640793,0.05251141552511416,0.08812785388127856,0.011719939117199393,0.04703196347031964,0.0512937595129376
14,0.04222222222222223,0.05555555555555556,0.036296296296296306,0.046666666666666676,0.048148148148148155,0.08074074074074075,0.07925925925925928,0.060000000000000005,0.046666666666666676,0.03333333333333334,0.058518518518518525,0.03333333333333334,0.0688888888888889,0.03481481481481482,0.036296296296296306,0.049629629629629635,0.05111111111111112,0.057037037037037046,0.03333333333333334,0.048148148148148155
15,0.025739041794087664,0.04408766564729868,0.03236493374108053,0.05479102956167176,0.016055045871559634,0.033384301732925586,0.0828236493374108,0.07670744138634047,0.023700305810397553,0.0191131498470948,0.01452599388379205,0.07415902140672782,0.07415902140672782,0.13328236493374107,0.02217125382262997,0.04510703363914373,0.05479102956167176,0.07670744138634047,0.03644240570846075,0.059887869520897044
16,0.031462585034013606,0.13350340136054423,0.03883219954648526,0.039965986394557826,0.06717687074829932,0.0286281179138322,0.030328798185941044,0.03939909297052154,0.017290249433106575,0.020124716553287982,0.058673469387755105,0.09608843537414966,0.0677437641723356,0.10572562358276644,0.030328798185941044,0.02295918367346939,0.030895691609977325,0.03429705215419501,0.035430839002267574,0.07114512471655329
